L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.370000,96.340000,96.240000,96.420000,96.170000,96.200000,95.910000,95.940000,95.780000,95.550000,95.200000
