if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max
conv2_x.0.act,conv2_x.0.residual_function.3,0.516136884689331,1.1146467924118042,2.935117721557617,False,,,,
conv2_x.1.act,conv2_x.1.residual_function.3,0.6809719800949097,1.753103256225586,6.221528053283691,False,,,,
conv3_x.0.act,conv3_x.0.residual_function.3,0.49119943380355835,1.0187690258026123,1.5631074905395508,True,conv3_x.0.shortcut.0,0.4919763207435608,1.021876573562622,1.499579668045044
conv3_x.1.act,conv3_x.1.residual_function.3,0.5841715335845947,1.3672022819519043,3.570310592651367,False,,,,
conv4_x.0.act,conv4_x.0.residual_function.3,0.6116364002227783,1.4713802337646484,3.72377872467041,True,conv4_x.0.shortcut.0,0.5012736916542053,1.0586249828338623,4.322147369384766
conv4_x.1.act,conv4_x.1.residual_function.3,1.6465152502059937,5.587433338165283,13.991652488708496,False,,,,
conv5_x.0.act,conv5_x.0.residual_function.3,1.470442771911621,4.883486270904541,13.780668258666992,True,conv5_x.0.shortcut.0,0.8927431106567383,2.583883762359619,9.061990737915039
conv5_x.1.act,conv5_x.1.residual_function.3,1.1436372995376587,3.5766074657440186,11.713748931884766,False,,,,
