method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
all_parameters,10,0.007938926261462365,0.30669594009399415,0.672055202884674,88.584,0.34221270656585695,87.41,16,7.210083961486816,7.038694858551025,7.2563605308532715,0.9594442844390869,0.9607161283493042,0.9530350565910339
all_parameters,11,0.007499999999999999,0.29710637460708617,0.6574611454200745,88.922,0.3359929681777954,87.59,16,7.148748397827148,6.962648391723633,7.198913097381592,0.9564120173454285,0.9577640891075134,0.9478930234909058
all_parameters,12,0.007033683215379001,0.29178668769836424,0.6474792702102661,89.144,0.3290416042327881,88.03,16,7.091179370880127,6.890171527862549,7.145226955413818,0.9536082744598389,0.9550497531890869,0.9449625015258789
all_parameters,13,0.0065450849718747366,0.2818102623844147,0.6332191405487061,89.452,0.32541973638534544,87.89,16,7.038294792175293,6.825312614440918,7.096004009246826,0.951232373714447,0.9527140855789185,0.9422940015792847
all_parameters,14,0.006039558454088796,0.2758830477333069,0.6233623359298706,89.654,0.324742714881897,88.18,16,6.989324569702148,6.765076637268066,7.050859451293945,0.9492388963699341,0.9508007168769836,0.9390220046043396
all_parameters,15,0.0055226423163382676,0.27022016264915466,0.6141152466392517,89.928,0.3273130295753479,88.26,16,6.944880485534668,6.710655689239502,7.008777618408203,0.9473037719726562,0.948922872543335,0.9367525577545166
all_parameters,16,0.005000000000000001,0.26424984541893004,0.6049110872650146,90.048,0.318656529045105,88.38,16,6.904667854309082,6.662152290344238,6.971370220184326,0.9458222985267639,0.9475145936012268,0.9346021413803101
all_parameters,17,0.0044773576836617335,0.25812453536987306,0.5959095272827148,90.372,0.3202878206253052,88.35,16,6.868620872497559,6.618124008178711,6.9379730224609375,0.9445017576217651,0.9462925791740417,0.9325169920921326
all_parameters,18,0.003960441545911203,0.2514845643234253,0.58672398147583,90.624,0.32929509315490724,87.8,16,6.836979866027832,6.579700946807861,6.9085693359375,0.9433966875076294,0.9452518820762634,0.930199384689331
all_parameters,19,0.003454915028125263,0.24771047161102294,0.5807229554748535,90.674,0.31206260719299317,88.53,16,6.809382438659668,6.5456719398498535,6.882691860198975,0.9424559473991394,0.9443603157997131,0.9285455346107483
all_parameters,20,0.0029663167846209998,0.2462792250728607,0.5773638650894165,90.874,0.3168441753387451,88.4,16,6.7854695320129395,6.515937328338623,6.860544204711914,0.9416961669921875,0.9436485767364502,0.9272546768188477
all_parameters,21,0.002500000000000001,0.23925172889709473,0.5686967210578918,90.988,0.3135149839401245,88.72,16,6.765408992767334,6.491905689239502,6.841848373413086,0.9412201046943665,0.9432258605957031,0.9276264905929565
all_parameters,22,0.0020610737385376348,0.23740390936851502,0.565492350730896,91.092,0.31076377754211426,88.83,16,6.7488813400268555,6.471869945526123,6.826669216156006,0.9407777786254883,0.9428249001502991,0.9266868233680725
all_parameters,23,0.0016543469682057104,0.23334311005592345,0.5603281821823121,91.242,0.30999841346740725,88.8,16,6.735565185546875,6.455329418182373,6.814502716064453,0.9404667019844055,0.9425447583198547,0.9261157512664795
all_parameters,24,0.0012842758726130299,0.23118136442184448,0.557294683380127,91.338,0.31108103799819947,88.83,16,6.725261211395264,6.442401885986328,6.8050432205200195,0.9402307868003845,0.9423307180404663,0.926500141620636
all_parameters,25,0.0009549150281252634,0.22743200902462005,0.5528810094451905,91.56,0.304784264755249,88.7,16,6.717616558074951,6.433254241943359,6.798120975494385,0.9400819540023804,0.9422011971473694,0.9257649779319763
all_parameters,26,0.0006698729810778065,0.22405101025104524,0.5490226370429993,91.706,0.3063936298370361,89.14,16,6.712271690368652,6.426710605621338,6.793296813964844,0.9399760961532593,0.9421064853668213,0.9256229400634766
all_parameters,27,0.00043227271178699516,0.22670430441379547,0.5513516884231567,91.48,0.30541594762802127,88.55,16,6.708805084228516,6.4224772453308105,6.790133476257324,0.9399062991142273,0.9420462846755981,0.9254803657531738
all_parameters,28,0.00024471741852423234,0.22294208198070525,0.5473883968734741,91.794,0.3032440299987793,88.9,16,6.70684814453125,6.420126438140869,6.788356781005859,0.939870297908783,0.9420145153999329,0.9252983927726746
all_parameters,29,0.00010926199633097157,0.22182829805374146,0.5461701550102234,91.734,0.30747211513519285,88.71,16,6.70596981048584,6.419018745422363,6.787569046020508,0.9398571252822876,0.9420039653778076,0.9251720309257507
all_parameters,30,2.7390523158632995e-05,0.22073485169410706,0.545036554145813,91.864,0.3044998692512512,88.93,16,6.705764293670654,6.41873836517334,6.787382125854492,0.9398532509803772,0.9420006275177002,0.9251833558082581
