L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,93.550000,93.430000,93.060000,92.250000,91.400000,89.870000,87.990000,85.940000,83.470000,80.590000,76.840000
