site,method,method_label,sigma,n,acc_mean,acc_std
post_input_if,manual_l2,Manual L2 (weights only),0,1,82.190000,0.000000
post_input_if,manual_l2,Manual L2 (weights only),1,1,41.996667,0.000000
post_input_if,manual_l2_all,Manual L2 (all params),0,1,81.710000,0.000000
post_input_if,manual_l2_all,Manual L2 (all params),1,1,40.756667,0.000000
post_input_if,wd_all_current,WD (all params),0,1,81.710000,0.000000
post_input_if,wd_all_current,WD (all params),1,1,40.756667,0.000000
post_input_if,wd_weight_only,WD (weights only),0,1,82.190000,0.000000
post_input_if,wd_weight_only,WD (weights only),1,1,41.996667,0.000000
