if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max
conv2_x.0.act,conv2_x.0.residual_function.3,0.6522315740585327,1.6676098108291626,9.148722648620605,False,,,,
conv2_x.1.act,conv2_x.1.residual_function.3,1.3631893396377563,4.476073741912842,20.99583625793457,False,,,,
conv3_x.0.act,conv3_x.0.residual_function.3,0.5505617260932922,1.2812905311584473,7.186248779296875,True,conv3_x.0.shortcut.0,0.4908268451690674,1.0580066442489624,2.724883556365967
conv3_x.1.act,conv3_x.1.residual_function.3,0.7702754735946655,2.124436140060425,11.773554801940918,False,,,,
conv4_x.0.act,conv4_x.0.residual_function.3,0.5232053995132446,1.1640455722808838,3.5256423950195312,True,conv4_x.0.shortcut.0,0.47388386726379395,1.0012917518615723,1.3102242946624756
conv4_x.1.act,conv4_x.1.residual_function.3,0.7937954664230347,2.1900975704193115,6.034869194030762,False,,,,
conv5_x.0.act,conv5_x.0.residual_function.3,1.0837655067443848,3.335749626159668,10.505101203918457,True,conv5_x.0.shortcut.0,0.473487913608551,1.0001518726348877,1.0777368545532227
conv5_x.1.act,conv5_x.1.residual_function.3,1.8499085903167725,6.39963436126709,9.64024829864502,False,,,,
