dataset,arch,method,label,reg_coeff,weight_decay,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.8,54.74,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.85,53.83,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.9,52.88,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.95,51.31,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,1.0,50.05,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.0,59.83,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.05,59.82,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.1,59.95,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.15,59.89,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.2,59.9,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.25,59.85,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.3,59.87,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.35,59.8,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.4,59.86,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.45,59.99,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.5,59.77,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.55,59.75,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.6,59.85,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.65,59.87,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.7,59.93,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.75,59.75,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.8,59.84,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.85,59.98,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.9,59.91,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.95,59.9,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,1.0,59.76,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.0,59.38,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.05,59.46,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.1,59.57,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.15,59.5,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.2,59.48,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.25,59.59,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.3,59.49,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.35,59.42,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.4,59.52,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.45,59.59,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.5,59.57,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.55,59.47,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.6,59.52,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.65,59.53,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.7,59.49,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.75,59.44,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.8,59.47,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.85,59.3,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.9,59.38,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.95,59.32,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,1.0,59.41,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.0,59.56,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.05,59.56,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.1,59.51,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.15,59.42,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.2,59.44,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.25,59.56,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar100,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.3,59.58,/scratch/gs14/sl9144/qcfs_checkpoints/cifar100-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_if_noise/cifar100_vgg16_three_regs/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar100_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
