epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,ga_mode,ga_kappa_res_mean,ga_kappa_sc_mean,ga_frac_phi_neg_res,ga_cov_mean,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,5.534556417346467,0.0005534556417346468,1.34534465598032,0.0004113857659258007,1.822,1.62,1776.5148587226868
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,4.258269020146271,0.0004258269020146271,1.018208546156046,0.00041821187184316443,2.202,1.66,1745.2839612960815
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,3.6237105767703355,0.00036237105767703356,0.8441940531311237,0.00042925090070582215,2.488,2.21,1732.6863446235657
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,3.322412161486995,0.0003322412161486995,0.9371227640240949,0.0003545332894508121,2.812,3.16,1717.055567741394
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,3.355841206698846,0.0003355841206698846,0.8973666434968673,0.00037396545002182945,3.022,3.82,1705.2625250816345
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,3.8474636948616503,0.00038474636948616507,0.9016915967795768,0.00042669397259584123,3.596,4.11,1685.3411903381348
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,5.1749909310205,0.00051749909310205,1.5395739102717683,0.0003361313735244449,3.902,5.23,1671.2826509475708
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,7.0946989875820075,0.0007094698987582008,0.9777775643976082,0.000725594372985325,4.332,6.01,1655.5694181919098
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,9.91782233486319,0.0009917822334863191,0.9359408362118525,0.0010596633837460072,4.734,6.23,1640.316598892212
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,13.235087450744873,0.0013235087450744873,1.0986830231005078,0.0012046320160108749,5.136,6.13,1624.8859839439392
