L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.650000,96.590000,96.580000,96.530000,96.180000,95.920000,95.680000,95.120000,94.500000,94.020000,93.180000
