L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,89.550000,89.430000,89.420000,89.390000,89.200000,88.990000,88.960000,88.410000,88.230000,87.560000,86.780000,86.120000,85.100000,84.040000,82.960000,81.390000,79.780000,78.320000,76.280000,74.370000,72.070000
