L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.290000,97.270000,97.190000,97.260000,97.200000,97.260000,97.170000,97.110000,96.980000,97.090000,96.950000
