L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,94.240000,94.180000,94.050000,94.070000,93.940000,93.770000,93.480000,93.440000,93.110000,92.890000,92.180000
