L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.280000,97.220000,97.200000,97.210000,97.190000,97.220000,97.150000,97.080000,97.030000,97.080000,97.000000
