L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,97.600000,97.610000,97.550000,97.480000,97.560000,97.440000,97.450000,97.380000,97.370000,97.430000,97.490000,97.210000,97.300000,97.310000,97.200000,97.320000,97.210000,97.010000,96.950000,97.010000,96.870000
