L,T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,16,99.000000,99.040000,99.020000,99.010000,99.000000,99.020000,99.070000,99.030000,98.990000,99.000000,98.990000,98.970000,98.910000,98.850000,98.830000,98.850000,98.670000,98.640000,98.550000,98.520000,98.320000,98.220000,98.200000,98.140000,97.890000,97.740000,97.450000,97.260000,97.110000,96.900000,96.740000,96.480000,96.300000,95.730000,95.590000,95.160000,94.750000,94.190000,93.910000,93.390000,93.230000,92.450000,92.340000,92.090000,91.310000,90.580000,90.180000,89.360000,89.260000,88.710000,88.360000
