dataset,variant,variant_label,regularizer,reg_coeff,hinge_tau,clean_sigma,clean_acc_mean,clean_acc_std,end_sigma,end_acc_mean,end_acc_std,absolute_drop,relative_retention
cifar10,folded_w_lambda,mne_bn_folded_weight_lambda_trainable,mne_l2,0.0001,none,0,90.090000,0.000000,1,89.950000,0.000000,0.140000,0.998446
