L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.570000,96.570000,96.670000,96.380000,96.190000,95.940000,95.580000,95.500000,94.930000,94.490000,93.850000
