tag,checkpoint,sigma,lambda,clean_mean,clean_mean_abs,clean_std,clean_rms,clean_min,clean_max,sigma_over_rms,sigma_over_lambda,snr_linear,snr_db
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_l1_l16_vgg16_rc1em05.pth,0.0,1.6335539817810059,0.28763647750020027,0.28763647750020027,0.6222016735856646,0.6854703974655106,0.0,1.6335539817810059,0.0,0.0,inf,inf
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_l1_l16_vgg16_rc1em05.pth,1.0,1.6335539817810059,0.28763647750020027,0.28763647750020027,0.6222016735856646,0.6854703974655106,0.0,1.6335539817810059,1.4588522038259353,0.6121622004249505,0.6854703974655106,-3.28022591581111
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_l1_l16_vgg16_rc1em05.pth,2.0,1.6335539817810059,0.28763647750020027,0.28763647750020027,0.6222016735856646,0.6854703974655106,0.0,1.6335539817810059,2.9177044076518706,1.224324400849901,0.3427351987327553,-9.300825829090734
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_l1_l16_vgg16_rc1em05.pth,3.0,1.6335539817810059,0.28763647750020027,0.28763647750020027,0.6222016735856646,0.6854703974655106,0.0,1.6335539817810059,4.376556611477806,1.8364866012748513,0.22849013248850356,-12.822651010204357
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_l1_l16_vgg16_rc1em05.pth,5.0,1.6335539817810059,0.28763647750020027,0.28763647750020027,0.6222016735856646,0.6854703974655106,0.0,1.6335539817810059,7.294261019129676,3.0608110021247525,0.13709407949310212,-17.259626002531483
