tag,checkpoint,sigma,lambda,clean_mean,clean_mean_abs,clean_std,clean_rms,clean_min,clean_max,sigma_over_rms,sigma_over_lambda,snr_linear,snr_db
l2wo,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,0.0,1.0551879405975342,0.2739357389509678,0.2739357389509678,0.4626152594349754,0.537637114917397,0.0,1.0551879405975342,0.0,0.0,inf,inf
l2wo,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,1.0,1.0551879405975342,0.2739357389509678,0.2739357389509678,0.4626152594349754,0.537637114917397,0.0,1.0551879405975342,1.859990637278903,0.9476984729693914,0.537637114917397,-5.3902151619030345
l2wo,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,2.0,1.0551879405975342,0.2739357389509678,0.2739357389509678,0.4626152594349754,0.537637114917397,0.0,1.0551879405975342,3.719981274557806,1.8953969459387827,0.2688185574586985,-11.410815075182658
l2wo,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,3.0,1.0551879405975342,0.2739357389509678,0.2739357389509678,0.4626152594349754,0.537637114917397,0.0,1.0551879405975342,5.579971911836709,2.8430954189081743,0.1792123716391323,-14.932640256296285
l2wo,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,5.0,1.0551879405975342,0.2739357389509678,0.2739357389509678,0.4626152594349754,0.537637114917397,0.0,1.0551879405975342,9.299953186394514,4.738492364846957,0.10752742298347939,-19.36961524862341
