tag,checkpoint,sigma,lambda,clean_mean,clean_mean_abs,clean_std,clean_rms,clean_min,clean_max,sigma_over_rms,sigma_over_lambda,snr_linear,snr_db
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth,0.0,1.3679839372634888,0.2770976908504963,0.2770976908504963,0.5498018261701536,0.615682692898471,0.0,1.3679839372634888,0.0,0.0,inf,inf
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth,1.0,1.3679839372634888,0.2770976908504963,0.2770976908504963,0.5498018261701536,0.615682692898471,0.0,1.3679839372634888,1.6242132701380072,0.73100273531018,0.615682692898471,-4.212861088778944
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth,2.0,1.3679839372634888,0.2770976908504963,0.2770976908504963,0.5498018261701536,0.615682692898471,0.0,1.3679839372634888,3.2484265402760144,1.46200547062036,0.3078413464492355,-10.233461002058569
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth,3.0,1.3679839372634888,0.2770976908504963,0.2770976908504963,0.5498018261701536,0.615682692898471,0.0,1.3679839372634888,4.872639810414022,2.19300820593054,0.20522756429949032,-13.755286183172192
l1,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth,5.0,1.3679839372634888,0.2770976908504963,0.2770976908504963,0.5498018261701536,0.615682692898471,0.0,1.3679839372634888,8.121066350690036,3.6550136765509,0.1231365385796942,-18.19226117549932
