tag,checkpoint,sigma,lambda,clean_mean,clean_mean_abs,clean_std,clean_rms,clean_min,clean_max,sigma_over_rms,sigma_over_lambda,snr_linear,snr_db
oldmne,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth,0.0,2.166879177093506,0.39365775883197784,0.39365775883197784,0.8354892496076128,0.9235847104075011,0.0,2.166879177093506,0.0,0.0,inf,inf
oldmne,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth,1.0,2.166879177093506,0.39365775883197784,0.39365775883197784,0.8354892496076128,0.9235847104075011,0.0,2.166879177093506,1.0827377161308605,0.4614931974847473,0.9235847104075011,-0.6904653054959993
oldmne,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth,2.0,2.166879177093506,0.39365775883197784,0.39365775883197784,0.8354892496076128,0.9235847104075011,0.0,2.166879177093506,2.165475432261721,0.9229863949694946,0.46179235520375056,-6.711065218775624
oldmne,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth,3.0,2.166879177093506,0.39365775883197784,0.39365775883197784,0.8354892496076128,0.9235847104075011,0.0,2.166879177093506,3.2482131483925816,1.384479592454242,0.3078615701358337,-10.232890399889246
oldmne,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth,5.0,2.166879177093506,0.39365775883197784,0.39365775883197784,0.8354892496076128,0.9235847104075011,0.0,2.166879177093506,5.413688580654303,2.3074659874237367,0.18471694208150022,-14.669865392216375
