L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,90.290000,89.910000,87.840000,83.590000,76.220000,66.760000,56.290000,44.700000,35.650000,28.890000,23.590000,19.620000,16.980000,15.520000,14.050000,12.860000,12.630000,11.960000,11.570000,11.960000,11.410000
