dataset,arch,variant,variant_label,regularizer,reg_coeff,hinge_tau,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,82.500000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,74.490000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,63.340000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,51.870000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,40.820000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,32.880000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,26.330000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,21.820000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,18.670000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,15.460000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,14.270000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16_inputif,weight_decay,weight_decay,weight_decay,none,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,12.180000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_inputif_L[16]_mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_inputif_four_regs_sigma0_3_seed42/cifar10/mneablate_cifar10_weight_decay_rcnone_seed42_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_inputif_T16_mode_rate_uniform_schedule_normal_seed_42.csv
