L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,84.890000,84.750000,83.660000,80.930000,75.080000,67.600000,57.560000,46.310000,36.250000,28.670000,23.830000,20.170000,18.190000,16.920000,16.050000,14.860000,14.860000,14.630000,14.190000,14.410000,14.460000
