L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,89.700000,89.690000,89.640000,89.560000,89.650000,89.640000,89.540000,89.640000,89.710000,89.560000,89.650000,89.550000,89.620000,89.610000,89.460000,89.520000,89.560000,89.560000,89.560000,89.470000,89.530000
