arch,hidden_size,regularizer,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
fc3_h8,8,no_regularization,40,16,16,normal,1.0,51.77,mnist-checkpoints/fc3_h8_L[16]_strict_seed40_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.0,42.12,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.1,38.27,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.2,32.78,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.3,29.57,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.4,26.82,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.5,25.39,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.6,23.09,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.7,22.98,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.8,22.01,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,0.9,21.68,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,41,16,16,normal,1.0,20.2,mnist-checkpoints/fc3_h8_L[16]_strict_seed41_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.0,75.93,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.1,67.65,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.2,58.22,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.3,49.05,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.4,42.53,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.5,37.55,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.6,33.59,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.7,31.0,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.8,28.43,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,0.9,25.68,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,42,16,16,normal,1.0,25.01,mnist-checkpoints/fc3_h8_L[16]_strict_seed42_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_42.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.0,71.89,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.1,63.3,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.2,54.22,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.3,47.7,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.4,42.5,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.5,38.25,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.6,35.17,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.7,33.22,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.8,30.82,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,0.9,28.96,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,43,16,16,normal,1.0,28.57,mnist-checkpoints/fc3_h8_L[16]_strict_seed43_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_43/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_43.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.0,34.55,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.1,32.41,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.2,28.28,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.3,24.96,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.4,22.46,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.5,20.94,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.6,20.01,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.7,18.51,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.8,17.98,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,0.9,17.37,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h8,8,no_regularization,44,16,16,normal,1.0,16.88,mnist-checkpoints/fc3_h8_L[16]_strict_seed44_ablation_none_l16_fc3_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h8/no_regularization/seed_44/noise_sweep_matrix_mnist_fc3_h8_T16_mode_normal_schedule_normal_seed_44.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.0,92.62,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.1,92.57,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.2,92.58,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.3,92.32,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.4,92.34,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.5,92.35,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.6,92.36,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.7,92.25,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.8,92.18,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,0.9,92.15,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,40,16,16,normal,1.0,91.78,mnist-checkpoints/fc3_h16_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_40.csv
fc3_h16,16,mne_l2,41,16,16,normal,0.0,93.66,mnist-checkpoints/fc3_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h16,16,mne_l2,41,16,16,normal,0.1,93.68,mnist-checkpoints/fc3_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h16,16,mne_l2,41,16,16,normal,0.2,93.61,mnist-checkpoints/fc3_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h16,16,mne_l2,41,16,16,normal,0.3,93.62,mnist-checkpoints/fc3_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h16,16,mne_l2,41,16,16,normal,0.4,93.42,mnist-checkpoints/fc3_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h16,16,mne_l2,41,16,16,normal,0.5,93.5,mnist-checkpoints/fc3_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h16,16,mne_l2,41,16,16,normal,0.6,93.56,mnist-checkpoints/fc3_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_41.csv
fc3_h16,16,mne_l2,41,16,16,normal,0.7,93.35,mnist-checkpoints/fc3_h16_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h16_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_normal_L16_T16/fc3_h16/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h16_T16_mode_normal_schedule_normal_seed_41.csv
