L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,16,90.710000,90.580000,90.630000,90.410000,90.190000,89.570000,88.860000,88.000000,86.380000,83.980000,80.820000,76.660000,70.650000,62.370000,51.240000,39.780000,29.970000,23.440000,19.360000,17.630000,16.560000
