epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,ga_mode,ga_kappa_res_mean,ga_kappa_sc_mean,ga_frac_phi_neg_res,ga_cov_mean,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
12.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,1.4637540640902336,0.00014637540640902337,1.1634881111930404,0.0001258073933036841,7.75,10.52,1552.9291241168976
13.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,1.5946793372560455,0.00015946793372560456,1.0198277326215142,0.0001563675203415825,8.57,10.76,1534.8042109012604
14.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,1.7494609520238205,0.00017494609520238204,1.3752229700549647,0.0001272128949354226,8.82,11.83,1522.80850315094
15.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,1.8494692416262961,0.00018494692416262963,1.139290562820127,0.00016233516733854428,9.442,12.5,1508.736234664917
16.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,2.116602877852054,0.0002116602877852054,1.1075361722044723,0.00019110914216364654,9.948,14.83,1498.1547553539276
17.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,2.742900312656649,0.0002742900312656649,1.4667072481198735,0.00018701075597551508,10.328,12.99,1482.7005870342255
18.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,3.7071418694828,0.00037071418694828,1.364320214211488,0.0002717208050476149,10.454,15.27,1476.5044136047363
19.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,5.636757998799083,0.0005636757998799083,1.1020599711849226,0.000511474706112273,11.142,16.79,1463.5621926784515
20.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,8.860507286605941,0.0008860507286605941,1.3348413964676413,0.0006637872716603852,11.972,17.68,1450.0281929969788
21.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,13.156155962160916,0.0013156155962160917,1.3639270596561095,0.0009645791443919305,11.888,16.63,1448.0846462249756
22.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,16.203883395897158,0.0016203883395897159,1.326206706517584,0.0012218218559945364,12.74,17.95,1432.5139427185059
23.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,19.22479008317724,0.001922479008317724,1.248796519041,0.0015394653804721296,12.96,19.2,1428.8889429569244
24.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,22.481060866014314,0.0022481060866014315,1.5421688677512964,0.001457756108045089,13.394,19.77,1419.252069234848
25.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,24.81804607412539,0.0024818046074125393,1.2127005243489475,0.0020465107069570416,13.764,20.76,1416.4486548900604
26.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,29.032019191897177,0.002903201919189718,1.3102134189321464,0.002215823679745162,14.32,22.26,1403.3068487644196
27.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,39.41765359873502,0.003941765359873502,1.2932013633028714,0.0030480677423708608,14.678,21.03,1400.2098138332367
28.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,42.11900385575412,0.004211900385575412,1.278254007820092,0.00329504179905393,14.846,22.86,1399.004664182663
29.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,40.56227084998183,0.004056227084998183,1.4203159641867473,0.0028558624892459903,15.252,22.78,1387.3417885303497
30.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,40.43188596603184,0.004043188596603184,1.233519449146639,0.0032777663938742935,15.256,23.07,1388.3547809123993
31.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,40.30949280279349,0.00403094928027935,1.3125944836209278,0.0030709783795217233,16.0,24.41,1374.1432387828827
32.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,60.66049596375837,0.006066049596375837,1.3063979489822006,0.0046433398040021615,16.384,24.01,1367.9291360378265
33.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,57.310573135133176,0.005731057313513318,1.5210775160902184,0.003767761506490769,16.494,25.23,1361.5955674648285
34.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,64.1057683535859,0.006410576835358591,1.3928461235305694,0.004602501832082598,16.44,25.91,1368.5599977970123
35.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,60.34495973132811,0.006034495973132811,1.616821871662837,0.0037323196073087333,17.138,26.85,1355.3724234104156
36.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,57.56897478652336,0.005756897478652337,1.2134102481857223,0.004744394970505637,16.932,27.89,1356.7504351139069
37.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,64.95213691075145,0.006495213691075146,1.4686574072745626,0.0044225519572522595,17.15,26.18,1360.5530676841736
38.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,53.69020732664386,0.005369020732664386,1.387951585500191,0.003868305486123635,17.514,26.41,1345.859613418579
39.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,63.69574044922078,0.0063695740449220785,1.308213117462254,0.004868911616845839,17.878,25.35,1339.4687793254852
40.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,57.68814215449981,0.005768814215449981,1.2689982235247048,0.004545959252351683,18.332,28.42,1327.1633822917938
41.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,54.594745404034065,0.005459474540403407,1.5443273046160029,0.0035351797019226474,18.94,29.48,1321.8449671268463
42.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,62.603056334319135,0.0062603056334319136,1.3024271135550023,0.004806645660457941,19.052,29.36,1319.8489110469818
43.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,61.33750597984059,0.006133750597984059,1.3824576177369727,0.0044368453103284,19.112,30.45,1311.4698822498322
44.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,49.87501556508673,0.0049875015565086726,1.395062420992782,0.0035751099602836177,19.464,29.41,1308.9387648105621
45.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,49.503324730106954,0.004950332473010696,1.8534251796172032,0.0026709103380332362,19.728,31.95,1299.4018018245697
46.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,61.32573979908901,0.006132573979908901,1.823935022406807,0.0033622765638967505,20.222,32.4,1296.698962688446
47.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.793647628376384,0.004879364762837638,1.3349814507146205,0.0036550056633563683,20.174,32.88,1297.6246583461761
48.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,54.20587355191087,0.005420587355191088,1.4070732721104962,0.0038523845649208054,20.604,31.91,1286.6772856712341
49.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,54.38012001275813,0.005438012001275813,1.705418994086855,0.003188666257459814,21.278,32.53,1278.5191369056702
50.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,55.55061367469076,0.005555061367469076,1.5848045356448381,0.003505202845225823,21.068,33.99,1279.2059292793274
51.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,51.53470991318046,0.005153470991318046,1.3566337215271076,0.003798719514001902,21.41,33.45,1277.1744043827057
52.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,52.36092444132687,0.005236092444132688,1.3325615576109155,0.003929343762190035,21.65,33.31,1271.3688373565674
53.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,50.35757951206445,0.005035757951206445,1.2449564862161098,0.004044926876530444,21.948,34.96,1267.6250939369202
54.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,51.13372693967065,0.005113372693967066,1.5307653637233563,0.0033404026607510616,22.3,34.97,1263.483300447464
55.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,59.9072620581597,0.00599072620581597,1.495589959330599,0.0040055940255826,22.136,35.79,1263.490929365158
56.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,52.426470706005794,0.00524264707060058,1.6365953905891635,0.003203386188637169,22.392,36.41,1262.0023083686829
57.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,54.893425444913035,0.005489342544491304,1.5853361040073146,0.0034625733499765022,22.608,35.46,1255.062887430191
58.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,52.85136360749459,0.005285136360749459,1.5954024042030348,0.0033127293445377433,23.01,36.21,1246.4639370441437
59.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,49.76562377144486,0.004976562377144486,1.5435951719251917,0.00322400747790475,23.2,37.37,1246.3104767799377
60.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,50.74501328397763,0.005074501328397763,1.6756033182012993,0.0030284622101638355,23.598,37.77,1242.2079911231995
61.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.5829268710814,0.00485829268710814,1.4441974980433545,0.0033640085193959355,23.428,37.11,1243.1222734451294
62.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,51.96530256737059,0.005196530256737059,1.5136249470252976,0.0034331690072562,23.488,37.69,1242.5612993240356
63.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.68999194102189,0.004768999194102189,2.0457556565890704,0.002331167546203263,23.852,37.99,1234.9901897907257
64.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,58.48975913218485,0.005848975913218485,1.5577795590874248,0.003754687804893858,24.058,36.54,1230.5424263477325
65.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,52.16245949622863,0.005216245949622863,1.4680418459234064,0.0035531997702298577,24.016,37.51,1230.9233765602112
66.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,45.60826397807652,0.004560826397807653,1.36648861870231,0.003337624869601077,24.476,37.97,1225.7586455345154
67.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,50.388876012889185,0.0050388876012889185,1.4866881986097533,0.00338933718987003,24.246,37.71,1238.6677405834198
68.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,52.579653483287885,0.005257965348328788,1.4471426846737576,0.003633342727026353,23.814,37.28,1236.797171831131
69.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,56.855755593726975,0.0056855755593726975,1.568893622275055,0.003623939493824977,24.596,39.18,1225.073840379715
70.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,54.706804764512704,0.00547068047645127,1.820342770583251,0.0030053023885707113,25.38,39.35,1209.44020485878
71.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,47.12537561346533,0.004712537561346534,1.4136609892126168,0.003333569786042784,25.6,39.43,1206.9769761562347
72.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,50.531399556269044,0.005053139955626905,1.8876564822911261,0.002676938311092335,25.528,39.61,1205.9538145065308
73.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,50.012104997305016,0.005001210499730502,1.3825841702953405,0.0036172918851386593,25.794,40.18,1206.6085798740387
74.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,52.95303251861916,0.005295303251861916,1.6032799582857644,0.003302793891045506,25.716,40.98,1206.4360110759735
75.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,55.02948654531902,0.005502948654531902,1.4208102341773454,0.0038731060082194094,25.912,41.79,1201.3531889915466
76.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.60962507437757,0.004860962507437757,1.5878794521172481,0.003061291901571144,26.36,41.72,1193.9359958171844
77.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,52.60991707182183,0.005260991707182184,2.0061864179352304,0.0026223842710473553,26.052,40.83,1204.8552730083466
78.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,61.43342479798786,0.006143342479798786,1.4752913907471072,0.004164155310828267,25.844,40.74,1211.9221353530884
79.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,50.35862836103757,0.005035862836103757,1.715348676289534,0.0029357662997104577,26.448,41.5,1188.257865190506
80.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,52.11480691868105,0.005211480691868105,1.9368671013916887,0.0026906754150160957,26.2,41.68,1199.7565350532532
81.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,44.048926227164166,0.004404892622716417,1.5971887129483247,0.002757903676006589,27.072,39.38,1185.1324775218964
82.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,43.75582059923344,0.004375582059923344,1.5496494567980914,0.00282359474313903,27.202,42.67,1180.7977442741394
83.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,57.48452089386005,0.005748452089386005,1.5207342333547704,0.003780050427815256,27.128,42.19,1173.8105981349945
84.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,59.419102091715246,0.005941910209171525,1.839529163382391,0.0032301255818342,27.238,42.83,1186.2836816310883
85.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,56.19867509441215,0.0056198675094412155,1.5134393033109053,0.003713308817305591,27.124,42.64,1183.3162009716034
86.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,54.51433700024332,0.005451433700024332,1.6759160877481076,0.0032528082640159548,27.472,42.19,1174.7140800952911
87.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,48.97804218894866,0.004897804218894866,1.774263476595818,0.002760471758282493,27.038,43.27,1182.8111550807953
88.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,50.95525627659759,0.005095525627659759,1.683772965980875,0.003026254566744028,27.78,42.52,1169.7463700771332
89.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,55.076468557418366,0.0055076468557418365,1.5320074805927042,0.003595052194922073,27.928,42.58,1165.2766420841217
90.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,53.24645238327144,0.005324645238327144,1.7758458870895062,0.0029983712421430245,27.564,44.41,1184.5662455558777
91.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,46.87050828044538,0.004687050828044538,1.3304693447031997,0.003522855183927686,28.236,43.62,1162.5877165794373
92.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,,,57.92801420216456,0.0057928014202164564,1.9515549459302948,0.0029683004479564177,28.392,44.31,1160.7101356983185
