epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.39455146025186194,3.945514602518619e-05,0.47422111233879377,8.319989346446176e-05,20.328,33.97,861.5064970254898
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4426083405011529,4.426083405011529e-05,0.7512211028813951,5.8918517970738255e-05,31.508,45.48,722.1713593006134
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.46769564902383026,4.676956490238303e-05,0.6382132624336145,7.328203228501209e-05,39.594,51.27,644.3094425201416
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.5578036011830361,5.578036011830361e-05,1.089777431909806,5.1185093841180044e-05,46.798,55.45,576.4128534793854
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.6558750263113663,6.558750263113663e-05,0.9244193950136594,7.09499421852432e-05,51.828,62.63,523.9475312232971
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.7470230001072287,7.470230001072287e-05,0.9911157393674284,7.537192382637471e-05,56.062,66.15,481.80018931627274
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8771587461277711,8.771587461277711e-05,0.9915337792579655,8.846483745457575e-05,58.888,69.93,451.4794305562973
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0193823621408813,0.00010193823621408814,0.8618412446987506,0.00011827959829158537,62.166,73.21,420.70143085718155
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0978227379378362,0.00010978227379378363,0.8203246239900179,0.00013382784154376365,64.502,72.34,392.81441473960876
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.1228775589748297,0.00011228775589748297,1.1948298921158356,9.397802702997404e-05,66.986,77.44,367.7571566104889
