L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,82.780000,82.420000,81.290000,80.240000,78.050000,74.680000,69.730000,65.570000,60.790000,55.050000,50.510000
