method,checkpoint,parameter_type,layer,value
weights_only,final,lambda,ifs.14,8.042945861816406
weights_only,final,lambda,ifs.15,7.956165790557861
weights_only,final,lambda,ifs.16,8.02098560333252
weights_only,final,lambda,ifs.17,7.9539313316345215
weights_only,final,lambda,ifs.18,8.00848388671875
weights_only,final,lambda,ifs.19,7.954760551452637
weights_only,final,lambda,ifs.20,7.988558769226074
weights_only,final,lambda,ifs.21,7.9664530754089355
weights_only,final,lambda,ifs.22,8.04831314086914
weights_only,final,lambda,ifs.23,7.9609456062316895
weights_only,final,lambda,ifs.24,7.99113655090332
weights_only,final,lambda,ifs.25,7.956499099731445
weights_only,final,lambda,ifs.26,8.047025680541992
weights_only,final,lambda,ifs.27,7.966634273529053
weights_only,final,lambda,ifs.28,8.046344757080078
weights_only,final,lambda,ifs.29,7.962335586547852
weights_only,final,lambda,ifs.30,8.035561561584473
weights_only,final,lambda,ifs.31,7.969051361083984
weights_only,final,lambda,ifs.32,8.039928436279297
weights_only,final,lambda,ifs.33,7.9706711769104
weights_only,final,lambda,ifs.34,8.087807655334473
weights_only,final,lambda,ifs.35,7.974320888519287
weights_only,final,lambda,ifs.36,8.053055763244629
weights_only,final,lambda,ifs.37,7.971200942993164
weights_only,final,lambda,ifs.38,8.053105354309082
weights_only,final,lambda,ifs.39,7.9707112312316895
weights_only,final,lambda,ifs.40,8.009502410888672
weights_only,final,lambda,ifs.41,7.975786209106445
weights_only,final,lambda,ifs.42,8.079504013061523
weights_only,final,lambda,ifs.43,7.973082065582275
weights_only,final,lambda,ifs.44,8.02897834777832
weights_only,final,lambda,ifs.45,7.974154472351074
weights_only,final,lambda,ifs.46,8.074566841125488
weights_only,final,lambda,ifs.47,7.9741621017456055
weights_only,final,lambda,ifs.48,8.018610954284668
weights_only,final,lambda,ifs.49,7.977296352386475
weights_only,final,lambda,ifs.50,8.054308891296387
weights_only,final,lambda,ifs.51,7.971761226654053
weights_only,final,lambda,ifs.52,8.050637245178223
weights_only,final,lambda,ifs.53,7.975776672363281
weights_only,final,lambda,ifs.54,8.01960277557373
weights_only,final,lambda,ifs.55,7.979732990264893
weights_only,final,lambda,ifs.56,8.059952735900879
weights_only,final,lambda,ifs.57,7.976988315582275
weights_only,final,lambda,ifs.58,8.073372840881348
weights_only,final,lambda,ifs.59,7.98028039932251
weights_only,final,lambda,ifs.60,8.051154136657715
weights_only,final,lambda,ifs.61,7.978780746459961
weights_only,final,lambda,ifs.62,8.046990394592285
weights_only,final,lambda,ifs.63,7.98105525970459
weights_only,final,lambda,ifs.64,8.033109664916992
weights_only,final,lambda,ifs.65,7.983795642852783
weights_only,final,lambda,ifs.66,8.067676544189453
weights_only,final,lambda,ifs.67,7.978794574737549
weights_only,final,lambda,ifs.68,8.060291290283203
weights_only,final,lambda,ifs.69,7.98305082321167
weights_only,final,lambda,ifs.70,8.052278518676758
weights_only,final,lambda,ifs.71,7.979174613952637
weights_only,final,lambda,ifs.72,8.016952514648438
weights_only,final,lambda,ifs.73,7.985350608825684
weights_only,final,lambda,ifs.74,8.054195404052734
weights_only,final,lambda,ifs.75,7.982759475708008
weights_only,final,lambda,ifs.76,8.031291007995605
weights_only,final,lambda,ifs.77,7.979630947113037
weights_only,final,lambda,ifs.78,8.050110816955566
weights_only,final,lambda,ifs.79,7.9043450355529785
all_parameters,best_val,lambda,input_if,6.46576452255249
all_parameters,best_val,gamma_rms,bns.0,1.0055493116378784
all_parameters,best_val,gamma_rms,bns.1,1.0070847272872925
all_parameters,best_val,gamma_rms,bns.2,1.014254093170166
all_parameters,best_val,gamma_rms,bns.3,0.980144739151001
all_parameters,best_val,gamma_rms,bns.4,0.892991304397583
all_parameters,best_val,gamma_rms,bns.5,0.9414631128311157
all_parameters,best_val,gamma_rms,bns.6,0.8548888564109802
all_parameters,best_val,gamma_rms,bns.7,0.9257988333702087
all_parameters,best_val,gamma_rms,bns.8,0.8274570107460022
all_parameters,best_val,gamma_rms,bns.9,0.9190750122070312
all_parameters,best_val,gamma_rms,bns.10,0.8531661629676819
all_parameters,best_val,gamma_rms,bns.11,0.9199114441871643
all_parameters,best_val,gamma_rms,bns.12,0.8390293717384338
all_parameters,best_val,gamma_rms,bns.13,0.9199727177619934
all_parameters,best_val,gamma_rms,bns.14,0.8219060301780701
all_parameters,best_val,gamma_rms,bns.15,0.8993796706199646
all_parameters,best_val,gamma_rms,bns.16,0.8457592129707336
all_parameters,best_val,gamma_rms,bns.17,0.8967041969299316
all_parameters,best_val,gamma_rms,bns.18,0.8494030833244324
all_parameters,best_val,gamma_rms,bns.19,0.8952943086624146
all_parameters,best_val,gamma_rms,bns.20,0.8247620463371277
all_parameters,best_val,gamma_rms,bns.21,0.8894683122634888
all_parameters,best_val,gamma_rms,bns.22,0.830199122428894
all_parameters,best_val,gamma_rms,bns.23,0.8941426277160645
all_parameters,best_val,gamma_rms,bns.24,0.8391178846359253
all_parameters,best_val,gamma_rms,bns.25,0.8970987796783447
all_parameters,best_val,gamma_rms,bns.26,0.806577205657959
all_parameters,best_val,gamma_rms,bns.27,0.8925844430923462
all_parameters,best_val,gamma_rms,bns.28,0.8429064154624939
all_parameters,best_val,gamma_rms,bns.29,0.8935179114341736
all_parameters,best_val,gamma_rms,bns.30,0.8256440758705139
all_parameters,best_val,gamma_rms,bns.31,0.8892918825149536
all_parameters,best_val,gamma_rms,bns.32,0.8239667415618896
all_parameters,best_val,gamma_rms,bns.33,0.8871327638626099
all_parameters,best_val,gamma_rms,bns.34,0.813565194606781
all_parameters,best_val,gamma_rms,bns.35,0.8906769752502441
all_parameters,best_val,gamma_rms,bns.36,0.8376550078392029
all_parameters,best_val,gamma_rms,bns.37,0.887970507144928
all_parameters,best_val,gamma_rms,bns.38,0.8227806091308594
all_parameters,best_val,gamma_rms,bns.39,0.8884527683258057
all_parameters,best_val,gamma_rms,bns.40,0.8289202451705933
all_parameters,best_val,gamma_rms,bns.41,0.887550950050354
all_parameters,best_val,gamma_rms,bns.42,0.7941493988037109
all_parameters,best_val,gamma_rms,bns.43,0.8850741982460022
all_parameters,best_val,gamma_rms,bns.44,0.8151723742485046
all_parameters,best_val,gamma_rms,bns.45,0.8876616954803467
all_parameters,best_val,gamma_rms,bns.46,0.806159257888794
all_parameters,best_val,gamma_rms,bns.47,0.8881550431251526
all_parameters,best_val,gamma_rms,bns.48,0.8269140720367432
all_parameters,best_val,gamma_rms,bns.49,0.8830181956291199
all_parameters,best_val,gamma_rms,bns.50,0.8054928779602051
all_parameters,best_val,gamma_rms,bns.51,0.8858000040054321
all_parameters,best_val,gamma_rms,bns.52,0.8058140277862549
all_parameters,best_val,gamma_rms,bns.53,0.8839517831802368
all_parameters,best_val,gamma_rms,bns.54,0.8143725991249084
all_parameters,best_val,gamma_rms,bns.55,0.8789951205253601
all_parameters,best_val,gamma_rms,bns.56,0.8234548568725586
all_parameters,best_val,gamma_rms,bns.57,0.8837813138961792
all_parameters,best_val,gamma_rms,bns.58,0.8053992986679077
all_parameters,best_val,gamma_rms,bns.59,0.8791500926017761
all_parameters,best_val,gamma_rms,bns.60,0.8084093928337097
all_parameters,best_val,gamma_rms,bns.61,0.8796817064285278
all_parameters,best_val,gamma_rms,bns.62,0.798200786113739
all_parameters,best_val,gamma_rms,bns.63,0.8796758055686951
all_parameters,best_val,gamma_rms,bns.64,0.8155505061149597
all_parameters,best_val,gamma_rms,bns.65,0.8791775703430176
all_parameters,best_val,gamma_rms,bns.66,0.816479504108429
all_parameters,best_val,gamma_rms,bns.67,0.8793135285377502
all_parameters,best_val,gamma_rms,bns.68,0.8237199187278748
all_parameters,best_val,gamma_rms,bns.69,0.8766909241676331
all_parameters,best_val,gamma_rms,bns.70,0.7992358207702637
all_parameters,best_val,gamma_rms,bns.71,0.8781803846359253
all_parameters,best_val,gamma_rms,bns.72,0.8129802942276001
all_parameters,best_val,gamma_rms,bns.73,0.876205325126648
all_parameters,best_val,gamma_rms,bns.74,0.8090863227844238
all_parameters,best_val,gamma_rms,bns.75,0.87675940990448
all_parameters,best_val,gamma_rms,bns.76,0.80527663230896
all_parameters,best_val,gamma_rms,bns.77,0.8795178532600403
all_parameters,best_val,gamma_rms,bns.78,0.824800431728363
all_parameters,best_val,gamma_rms,bns.79,1.193943738937378
all_parameters,best_val,lambda,ifs.0,6.765204429626465
all_parameters,best_val,lambda,ifs.1,6.705799579620361
all_parameters,best_val,lambda,ifs.2,6.815305233001709
all_parameters,best_val,lambda,ifs.3,6.741930961608887
all_parameters,best_val,lambda,ifs.4,6.817371845245361
all_parameters,best_val,lambda,ifs.5,6.786181926727295
all_parameters,best_val,lambda,ifs.6,6.832659721374512
all_parameters,best_val,lambda,ifs.7,6.806223392486572
all_parameters,best_val,lambda,ifs.8,6.782699108123779
all_parameters,best_val,lambda,ifs.9,6.811441898345947
all_parameters,best_val,lambda,ifs.10,6.861757278442383
all_parameters,best_val,lambda,ifs.11,6.810889720916748
all_parameters,best_val,lambda,ifs.12,6.896858215332031
all_parameters,best_val,lambda,ifs.13,6.812699794769287
all_parameters,best_val,lambda,ifs.14,6.893128395080566
all_parameters,best_val,lambda,ifs.15,6.83421516418457
all_parameters,best_val,lambda,ifs.16,6.919919490814209
all_parameters,best_val,lambda,ifs.17,6.836688995361328
all_parameters,best_val,lambda,ifs.18,6.912419319152832
all_parameters,best_val,lambda,ifs.19,6.8393073081970215
all_parameters,best_val,lambda,ifs.20,6.9102702140808105
all_parameters,best_val,lambda,ifs.21,6.844417095184326
all_parameters,best_val,lambda,ifs.22,6.864363670349121
all_parameters,best_val,lambda,ifs.23,6.839224815368652
all_parameters,best_val,lambda,ifs.24,6.888662815093994
all_parameters,best_val,lambda,ifs.25,6.837157249450684
all_parameters,best_val,lambda,ifs.26,6.888220310211182
all_parameters,best_val,lambda,ifs.27,6.8415913581848145
all_parameters,best_val,lambda,ifs.28,6.903685092926025
all_parameters,best_val,lambda,ifs.29,6.840847969055176
all_parameters,best_val,lambda,ifs.30,6.89730978012085
all_parameters,best_val,lambda,ifs.31,6.844771862030029
all_parameters,best_val,lambda,ifs.32,6.860405445098877
all_parameters,best_val,lambda,ifs.33,6.847316741943359
all_parameters,best_val,lambda,ifs.34,6.90742301940918
all_parameters,best_val,lambda,ifs.35,6.843578338623047
all_parameters,best_val,lambda,ifs.36,6.950740814208984
all_parameters,best_val,lambda,ifs.37,6.846246719360352
all_parameters,best_val,lambda,ifs.38,6.9586896896362305
all_parameters,best_val,lambda,ifs.39,6.845458984375
all_parameters,best_val,lambda,ifs.40,6.90469217300415
all_parameters,best_val,lambda,ifs.41,6.846266269683838
all_parameters,best_val,lambda,ifs.42,6.941891670227051
all_parameters,best_val,lambda,ifs.43,6.849717140197754
all_parameters,best_val,lambda,ifs.44,6.885928630828857
all_parameters,best_val,lambda,ifs.45,6.846248626708984
all_parameters,best_val,lambda,ifs.46,6.9224534034729
all_parameters,best_val,lambda,ifs.47,6.846080303192139
all_parameters,best_val,lambda,ifs.48,6.8835649490356445
all_parameters,best_val,lambda,ifs.49,6.851486682891846
all_parameters,best_val,lambda,ifs.50,6.950318813323975
all_parameters,best_val,lambda,ifs.51,6.848171710968018
all_parameters,best_val,lambda,ifs.52,6.940322399139404
all_parameters,best_val,lambda,ifs.53,6.84975004196167
all_parameters,best_val,lambda,ifs.54,6.911707878112793
all_parameters,best_val,lambda,ifs.55,6.855490684509277
all_parameters,best_val,lambda,ifs.56,6.916519641876221
all_parameters,best_val,lambda,ifs.57,6.850518703460693
all_parameters,best_val,lambda,ifs.58,6.942952632904053
all_parameters,best_val,lambda,ifs.59,6.855259895324707
all_parameters,best_val,lambda,ifs.60,6.907559871673584
all_parameters,best_val,lambda,ifs.61,6.854837894439697
all_parameters,best_val,lambda,ifs.62,6.930479049682617
all_parameters,best_val,lambda,ifs.63,6.8545708656311035
all_parameters,best_val,lambda,ifs.64,6.923582553863525
all_parameters,best_val,lambda,ifs.65,6.855429649353027
all_parameters,best_val,lambda,ifs.66,6.93052864074707
all_parameters,best_val,lambda,ifs.67,6.855437755584717
all_parameters,best_val,lambda,ifs.68,6.917508125305176
all_parameters,best_val,lambda,ifs.69,6.857985973358154
all_parameters,best_val,lambda,ifs.70,6.925762176513672
all_parameters,best_val,lambda,ifs.71,6.8559041023254395
all_parameters,best_val,lambda,ifs.72,6.905829906463623
all_parameters,best_val,lambda,ifs.73,6.858595371246338
all_parameters,best_val,lambda,ifs.74,6.936920166015625
all_parameters,best_val,lambda,ifs.75,6.857803821563721
all_parameters,best_val,lambda,ifs.76,6.981722831726074
all_parameters,best_val,lambda,ifs.77,6.854949951171875
all_parameters,best_val,lambda,ifs.78,6.891613960266113
all_parameters,best_val,lambda,ifs.79,6.78495454788208
all_parameters,final,lambda,input_if,6.465485095977783
all_parameters,final,gamma_rms,bns.0,1.0055378675460815
all_parameters,final,gamma_rms,bns.1,1.007085919380188
all_parameters,final,gamma_rms,bns.2,1.014275074005127
all_parameters,final,gamma_rms,bns.3,0.9801384806632996
all_parameters,final,gamma_rms,bns.4,0.8929961323738098
all_parameters,final,gamma_rms,bns.5,0.941453754901886
all_parameters,final,gamma_rms,bns.6,0.8548533916473389
all_parameters,final,gamma_rms,bns.7,0.9257892966270447
all_parameters,final,gamma_rms,bns.8,0.8274211883544922
all_parameters,final,gamma_rms,bns.9,0.9190611243247986
all_parameters,final,gamma_rms,bns.10,0.8531589508056641
all_parameters,final,gamma_rms,bns.11,0.9198965430259705
