method,checkpoint,parameter_type,layer,value
weights_only,best_val,lambda,ifs.10,8.004019737243652
weights_only,best_val,lambda,ifs.11,7.945216655731201
weights_only,best_val,lambda,ifs.12,7.969301223754883
weights_only,best_val,lambda,ifs.13,7.945638179779053
weights_only,best_val,lambda,ifs.14,8.013912200927734
weights_only,best_val,lambda,ifs.15,7.951466083526611
weights_only,best_val,lambda,ifs.16,8.009922981262207
weights_only,best_val,lambda,ifs.17,7.948582172393799
weights_only,best_val,lambda,ifs.18,8.008036613464355
weights_only,best_val,lambda,ifs.19,7.962419509887695
weights_only,best_val,lambda,ifs.20,8.030120849609375
weights_only,best_val,lambda,ifs.21,7.9568023681640625
weights_only,best_val,lambda,ifs.22,8.026374816894531
weights_only,best_val,lambda,ifs.23,7.959929466247559
weights_only,best_val,lambda,ifs.24,8.062705039978027
weights_only,best_val,lambda,ifs.25,7.965489864349365
weights_only,best_val,lambda,ifs.26,8.029984474182129
weights_only,best_val,lambda,ifs.27,7.9695210456848145
weights_only,best_val,lambda,ifs.28,8.027826309204102
weights_only,best_val,lambda,ifs.29,7.960416793823242
weights_only,best_val,lambda,ifs.30,8.048649787902832
weights_only,best_val,lambda,ifs.31,7.968533039093018
weights_only,best_val,lambda,ifs.32,8.0652437210083
weights_only,best_val,lambda,ifs.33,7.969513893127441
weights_only,best_val,lambda,ifs.34,8.035876274108887
weights_only,best_val,lambda,ifs.35,7.964498043060303
weights_only,best_val,lambda,ifs.36,8.0575532913208
weights_only,best_val,lambda,ifs.37,7.972789287567139
weights_only,best_val,lambda,ifs.38,8.022444725036621
weights_only,best_val,lambda,ifs.39,7.977743148803711
weights_only,best_val,lambda,ifs.40,8.048771858215332
weights_only,best_val,lambda,ifs.41,7.972650051116943
weights_only,best_val,lambda,ifs.42,8.046063423156738
weights_only,best_val,lambda,ifs.43,7.972742080688477
weights_only,best_val,lambda,ifs.44,8.041373252868652
weights_only,best_val,lambda,ifs.45,7.973097801208496
weights_only,best_val,lambda,ifs.46,8.039725303649902
weights_only,best_val,lambda,ifs.47,7.979341983795166
weights_only,best_val,lambda,ifs.48,8.03611946105957
weights_only,best_val,lambda,ifs.49,7.9773383140563965
weights_only,best_val,lambda,ifs.50,8.033772468566895
weights_only,best_val,lambda,ifs.51,7.9793806076049805
weights_only,best_val,lambda,ifs.52,8.03956413269043
weights_only,best_val,lambda,ifs.53,7.979178428649902
weights_only,best_val,lambda,ifs.54,8.049306869506836
weights_only,best_val,lambda,ifs.55,7.98258638381958
weights_only,best_val,lambda,ifs.56,8.062256813049316
weights_only,best_val,lambda,ifs.57,7.977475166320801
weights_only,best_val,lambda,ifs.58,8.022303581237793
weights_only,best_val,lambda,ifs.59,7.976873397827148
weights_only,best_val,lambda,ifs.60,8.056522369384766
weights_only,best_val,lambda,ifs.61,7.981592178344727
weights_only,best_val,lambda,ifs.62,8.052553176879883
weights_only,best_val,lambda,ifs.63,7.977705955505371
weights_only,best_val,lambda,ifs.64,8.041258811950684
weights_only,best_val,lambda,ifs.65,7.978017330169678
weights_only,best_val,lambda,ifs.66,8.02996826171875
weights_only,best_val,lambda,ifs.67,7.977929592132568
weights_only,best_val,lambda,ifs.68,8.029871940612793
weights_only,best_val,lambda,ifs.69,7.979683876037598
weights_only,best_val,lambda,ifs.70,8.062862396240234
weights_only,best_val,lambda,ifs.71,7.983375072479248
weights_only,best_val,lambda,ifs.72,8.060322761535645
weights_only,best_val,lambda,ifs.73,7.980630397796631
weights_only,best_val,lambda,ifs.74,8.0621337890625
weights_only,best_val,lambda,ifs.75,7.980815887451172
weights_only,best_val,lambda,ifs.76,8.040522575378418
weights_only,best_val,lambda,ifs.77,7.981941223144531
weights_only,best_val,lambda,ifs.78,8.059486389160156
weights_only,best_val,lambda,ifs.79,7.904029846191406
weights_only,final,lambda,input_if,7.610796928405762
weights_only,final,gamma_rms,bns.0,1.1784247159957886
weights_only,final,gamma_rms,bns.1,1.1486612558364868
weights_only,final,gamma_rms,bns.2,1.226819396018982
weights_only,final,gamma_rms,bns.3,1.137922763824463
weights_only,final,gamma_rms,bns.4,1.059493064880371
weights_only,final,gamma_rms,bns.5,1.0808714628219604
weights_only,final,gamma_rms,bns.6,0.9792110919952393
weights_only,final,gamma_rms,bns.7,1.0685205459594727
weights_only,final,gamma_rms,bns.8,1.0208494663238525
weights_only,final,gamma_rms,bns.9,1.0419305562973022
weights_only,final,gamma_rms,bns.10,0.9516313672065735
weights_only,final,gamma_rms,bns.11,1.0540063381195068
weights_only,final,gamma_rms,bns.12,0.9724909663200378
weights_only,final,gamma_rms,bns.13,1.0523747205734253
weights_only,final,gamma_rms,bns.14,0.9669204354286194
weights_only,final,gamma_rms,bns.15,1.0474891662597656
weights_only,final,gamma_rms,bns.16,0.9596273899078369
weights_only,final,gamma_rms,bns.17,1.0497548580169678
weights_only,final,gamma_rms,bns.18,0.9683546423912048
weights_only,final,gamma_rms,bns.19,1.036468267440796
weights_only,final,gamma_rms,bns.20,0.9898837208747864
weights_only,final,gamma_rms,bns.21,1.041130542755127
weights_only,final,gamma_rms,bns.22,0.9828168153762817
weights_only,final,gamma_rms,bns.23,1.039076566696167
weights_only,final,gamma_rms,bns.24,0.9763309955596924
weights_only,final,gamma_rms,bns.25,1.0326168537139893
weights_only,final,gamma_rms,bns.26,0.9381919503211975
weights_only,final,gamma_rms,bns.27,1.030215859413147
weights_only,final,gamma_rms,bns.28,0.9522662162780762
weights_only,final,gamma_rms,bns.29,1.0375841856002808
weights_only,final,gamma_rms,bns.30,0.9611960649490356
weights_only,final,gamma_rms,bns.31,1.030088186264038
weights_only,final,gamma_rms,bns.32,0.9691424369812012
weights_only,final,gamma_rms,bns.33,1.0290755033493042
weights_only,final,gamma_rms,bns.34,0.937705397605896
weights_only,final,gamma_rms,bns.35,1.0342236757278442
weights_only,final,gamma_rms,bns.36,0.9783724546432495
weights_only,final,gamma_rms,bns.37,1.0264145135879517
weights_only,final,gamma_rms,bns.38,0.9439548850059509
weights_only,final,gamma_rms,bns.39,1.0218963623046875
weights_only,final,gamma_rms,bns.40,0.9278353452682495
weights_only,final,gamma_rms,bns.41,1.026444435119629
weights_only,final,gamma_rms,bns.42,0.9489313364028931
weights_only,final,gamma_rms,bns.43,1.0266401767730713
weights_only,final,gamma_rms,bns.44,0.9588556289672852
weights_only,final,gamma_rms,bns.45,1.026270866394043
weights_only,final,gamma_rms,bns.46,0.9569948315620422
weights_only,final,gamma_rms,bns.47,1.019817590713501
weights_only,final,gamma_rms,bns.48,0.9637911915779114
weights_only,final,gamma_rms,bns.49,1.021730661392212
weights_only,final,gamma_rms,bns.50,0.9731891751289368
weights_only,final,gamma_rms,bns.51,1.0197185277938843
weights_only,final,gamma_rms,bns.52,0.9523363709449768
weights_only,final,gamma_rms,bns.53,1.020095705986023
weights_only,final,gamma_rms,bns.54,0.9701953530311584
weights_only,final,gamma_rms,bns.55,1.017290472984314
weights_only,final,gamma_rms,bns.56,0.9350690245628357
weights_only,final,gamma_rms,bns.57,1.0222764015197754
weights_only,final,gamma_rms,bns.58,0.9541625380516052
weights_only,final,gamma_rms,bns.59,1.0228464603424072
weights_only,final,gamma_rms,bns.60,0.9527221322059631
weights_only,final,gamma_rms,bns.61,1.0182298421859741
weights_only,final,gamma_rms,bns.62,0.9463569521903992
weights_only,final,gamma_rms,bns.63,1.0220133066177368
weights_only,final,gamma_rms,bns.64,0.9569194316864014
weights_only,final,gamma_rms,bns.65,1.021514892578125
weights_only,final,gamma_rms,bns.66,0.9553278088569641
weights_only,final,gamma_rms,bns.67,1.021680235862732
weights_only,final,gamma_rms,bns.68,0.9669972658157349
weights_only,final,gamma_rms,bns.69,1.0199775695800781
weights_only,final,gamma_rms,bns.70,0.9576403498649597
weights_only,final,gamma_rms,bns.71,1.016453504562378
weights_only,final,gamma_rms,bns.72,0.9393984079360962
weights_only,final,gamma_rms,bns.73,1.0190190076828003
weights_only,final,gamma_rms,bns.74,0.9532124400138855
weights_only,final,gamma_rms,bns.75,1.019005537033081
weights_only,final,gamma_rms,bns.76,0.9563316106796265
weights_only,final,gamma_rms,bns.77,1.017865538597107
weights_only,final,gamma_rms,bns.78,0.9361889362335205
weights_only,final,gamma_rms,bns.79,1.321627140045166
weights_only,final,lambda,ifs.0,7.830132484436035
weights_only,final,lambda,ifs.1,7.825798988342285
weights_only,final,lambda,ifs.2,7.922458171844482
weights_only,final,lambda,ifs.3,7.8503265380859375
weights_only,final,lambda,ifs.4,7.911365985870361
weights_only,final,lambda,ifs.5,7.91468620300293
weights_only,final,lambda,ifs.6,7.945812225341797
weights_only,final,lambda,ifs.7,7.925594329833984
weights_only,final,lambda,ifs.8,7.960697650909424
weights_only,final,lambda,ifs.9,7.953025817871094
weights_only,final,lambda,ifs.10,8.004018783569336
weights_only,final,lambda,ifs.11,7.945216655731201
weights_only,final,lambda,ifs.12,7.969278812408447
weights_only,final,lambda,ifs.13,7.945638179779053
weights_only,final,lambda,ifs.14,8.013911247253418
weights_only,final,lambda,ifs.15,7.951466083526611
weights_only,final,lambda,ifs.16,8.009931564331055
weights_only,final,lambda,ifs.17,7.948582172393799
weights_only,final,lambda,ifs.18,8.00803279876709
weights_only,final,lambda,ifs.19,7.962419509887695
weights_only,final,lambda,ifs.20,8.030120849609375
weights_only,final,lambda,ifs.21,7.9568023681640625
weights_only,final,lambda,ifs.22,8.026375770568848
weights_only,final,lambda,ifs.23,7.959929466247559
weights_only,final,lambda,ifs.24,8.062705039978027
weights_only,final,lambda,ifs.25,7.965489864349365
weights_only,final,lambda,ifs.26,8.029984474182129
weights_only,final,lambda,ifs.27,7.9695210456848145
weights_only,final,lambda,ifs.28,8.027826309204102
weights_only,final,lambda,ifs.29,7.960416793823242
weights_only,final,lambda,ifs.30,8.048649787902832
weights_only,final,lambda,ifs.31,7.968533039093018
weights_only,final,lambda,ifs.32,8.065242767333984
weights_only,final,lambda,ifs.33,7.969513893127441
weights_only,final,lambda,ifs.34,8.035877227783203
weights_only,final,lambda,ifs.35,7.964498043060303
weights_only,final,lambda,ifs.36,8.0575532913208
weights_only,final,lambda,ifs.37,7.972789287567139
weights_only,final,lambda,ifs.38,8.022444725036621
weights_only,final,lambda,ifs.39,7.977743148803711
weights_only,final,lambda,ifs.40,8.048771858215332
weights_only,final,lambda,ifs.41,7.972650051116943
weights_only,final,lambda,ifs.42,8.046063423156738
weights_only,final,lambda,ifs.43,7.972742080688477
weights_only,final,lambda,ifs.44,8.041373252868652
weights_only,final,lambda,ifs.45,7.973097801208496
weights_only,final,lambda,ifs.46,8.039725303649902
weights_only,final,lambda,ifs.47,7.979341983795166
weights_only,final,lambda,ifs.48,8.03611946105957
weights_only,final,lambda,ifs.49,7.9773383140563965
weights_only,final,lambda,ifs.50,8.033772468566895
weights_only,final,lambda,ifs.51,7.9793806076049805
weights_only,final,lambda,ifs.52,8.03956413269043
weights_only,final,lambda,ifs.53,7.979178428649902
weights_only,final,lambda,ifs.54,8.049306869506836
weights_only,final,lambda,ifs.55,7.98258638381958
weights_only,final,lambda,ifs.56,8.062256813049316
weights_only,final,lambda,ifs.57,7.977475166320801
weights_only,final,lambda,ifs.58,8.022303581237793
weights_only,final,lambda,ifs.59,7.976873397827148
weights_only,final,lambda,ifs.60,8.056522369384766
weights_only,final,lambda,ifs.61,7.981592178344727
weights_only,final,lambda,ifs.62,8.052553176879883
weights_only,final,lambda,ifs.63,7.977705955505371
weights_only,final,lambda,ifs.64,8.041258811950684
weights_only,final,lambda,ifs.65,7.978017330169678
weights_only,final,lambda,ifs.66,8.02996826171875
weights_only,final,lambda,ifs.67,7.977929592132568
weights_only,final,lambda,ifs.68,8.029871940612793
weights_only,final,lambda,ifs.69,7.979683876037598
weights_only,final,lambda,ifs.70,8.062862396240234
weights_only,final,lambda,ifs.71,7.983375072479248
weights_only,final,lambda,ifs.72,8.060322761535645
weights_only,final,lambda,ifs.73,7.980630397796631
weights_only,final,lambda,ifs.74,8.0621337890625
weights_only,final,lambda,ifs.75,7.980815887451172
weights_only,final,lambda,ifs.76,8.040522575378418
weights_only,final,lambda,ifs.77,7.981941223144531
weights_only,final,lambda,ifs.78,8.059486389160156
weights_only,final,lambda,ifs.79,7.904029846191406
all_parameters,best_val,lambda,input_if,6.480875492095947
all_parameters,best_val,gamma_rms,bns.0,0.9892287850379944
all_parameters,best_val,gamma_rms,bns.1,1.0318983793258667
all_parameters,best_val,gamma_rms,bns.2,1.0606533288955688
all_parameters,best_val,gamma_rms,bns.3,0.9802066683769226
all_parameters,best_val,gamma_rms,bns.4,0.8919049501419067
all_parameters,best_val,gamma_rms,bns.5,0.9469035267829895
all_parameters,best_val,gamma_rms,bns.6,0.8736756443977356
all_parameters,best_val,gamma_rms,bns.7,0.927485466003418
all_parameters,best_val,gamma_rms,bns.8,0.8853804469108582
all_parameters,best_val,gamma_rms,bns.9,0.9087287783622742
all_parameters,best_val,gamma_rms,bns.10,0.820744514465332
all_parameters,best_val,gamma_rms,bns.11,0.9138204455375671
all_parameters,best_val,gamma_rms,bns.12,0.8158454895019531
all_parameters,best_val,gamma_rms,bns.13,0.9104776382446289
all_parameters,best_val,gamma_rms,bns.14,0.8288567662239075
all_parameters,best_val,gamma_rms,bns.15,0.9059790968894958
all_parameters,best_val,gamma_rms,bns.16,0.8159151673316956
all_parameters,best_val,gamma_rms,bns.17,0.9015397429466248
all_parameters,best_val,gamma_rms,bns.18,0.8132809996604919
all_parameters,best_val,gamma_rms,bns.19,0.8920609354972839
all_parameters,best_val,gamma_rms,bns.20,0.8229171633720398
all_parameters,best_val,gamma_rms,bns.21,0.8963091373443604
all_parameters,best_val,gamma_rms,bns.22,0.8070857524871826
all_parameters,best_val,gamma_rms,bns.23,0.8921284079551697
all_parameters,best_val,gamma_rms,bns.24,0.8288338780403137
all_parameters,best_val,gamma_rms,bns.25,0.8938167691230774
all_parameters,best_val,gamma_rms,bns.26,0.8290402293205261
all_parameters,best_val,gamma_rms,bns.27,0.8929174542427063
all_parameters,best_val,gamma_rms,bns.28,0.8159528374671936
all_parameters,best_val,gamma_rms,bns.29,0.8943940997123718
all_parameters,best_val,gamma_rms,bns.30,0.8277426958084106
all_parameters,best_val,gamma_rms,bns.31,0.8897494673728943
all_parameters,best_val,gamma_rms,bns.32,0.8056978583335876
all_parameters,best_val,gamma_rms,bns.33,0.8885669112205505
all_parameters,best_val,gamma_rms,bns.34,0.8063221573829651
all_parameters,best_val,gamma_rms,bns.35,0.8904618620872498
all_parameters,best_val,gamma_rms,bns.36,0.8325313925743103
all_parameters,best_val,gamma_rms,bns.37,0.8897187113761902
all_parameters,best_val,gamma_rms,bns.38,0.8346719145774841
all_parameters,best_val,gamma_rms,bns.39,0.8815574049949646
all_parameters,best_val,gamma_rms,bns.40,0.8307689428329468
all_parameters,best_val,gamma_rms,bns.41,0.8868944048881531
all_parameters,best_val,gamma_rms,bns.42,0.8202201724052429
all_parameters,best_val,gamma_rms,bns.43,0.8847521543502808
all_parameters,best_val,gamma_rms,bns.44,0.820663571357727
all_parameters,best_val,gamma_rms,bns.45,0.8825413584709167
all_parameters,best_val,gamma_rms,bns.46,0.7960130572319031
all_parameters,best_val,gamma_rms,bns.47,0.8812950849533081
all_parameters,best_val,gamma_rms,bns.48,0.8226396441459656
all_parameters,best_val,gamma_rms,bns.49,0.8827003836631775
all_parameters,best_val,gamma_rms,bns.50,0.819767415523529
all_parameters,best_val,gamma_rms,bns.51,0.8813715577125549
all_parameters,best_val,gamma_rms,bns.52,0.8249444365501404
all_parameters,best_val,gamma_rms,bns.53,0.8820400238037109
all_parameters,best_val,gamma_rms,bns.54,0.8147039413452148
all_parameters,best_val,gamma_rms,bns.55,0.8789939880371094
all_parameters,best_val,gamma_rms,bns.56,0.8166229724884033
all_parameters,best_val,gamma_rms,bns.57,0.8819637298583984
all_parameters,best_val,gamma_rms,bns.58,0.8133343458175659
all_parameters,best_val,gamma_rms,bns.59,0.8819528818130493
all_parameters,best_val,gamma_rms,bns.60,0.8110866546630859
all_parameters,best_val,gamma_rms,bns.61,0.8809784650802612
all_parameters,best_val,gamma_rms,bns.62,0.8291727900505066
all_parameters,best_val,gamma_rms,bns.63,0.8826712965965271
all_parameters,best_val,gamma_rms,bns.64,0.812313973903656
all_parameters,best_val,gamma_rms,bns.65,0.8814972639083862
all_parameters,best_val,gamma_rms,bns.66,0.8092782497406006
all_parameters,best_val,gamma_rms,bns.67,0.8804599046707153
all_parameters,best_val,gamma_rms,bns.68,0.8364357352256775
all_parameters,best_val,gamma_rms,bns.69,0.8795656561851501
all_parameters,best_val,gamma_rms,bns.70,0.8128955960273743
all_parameters,best_val,gamma_rms,bns.71,0.8767260313034058
all_parameters,best_val,gamma_rms,bns.72,0.8020504117012024
all_parameters,best_val,gamma_rms,bns.73,0.8796868920326233
all_parameters,best_val,gamma_rms,bns.74,0.8210799694061279
all_parameters,best_val,gamma_rms,bns.75,0.8776121735572815
all_parameters,best_val,gamma_rms,bns.76,0.8229809403419495
all_parameters,best_val,gamma_rms,bns.77,0.8793810606002808
all_parameters,best_val,gamma_rms,bns.78,0.8048402667045593
all_parameters,best_val,gamma_rms,bns.79,1.2003872394561768
all_parameters,best_val,lambda,ifs.0,6.756525993347168
all_parameters,best_val,lambda,ifs.1,6.692565441131592
all_parameters,best_val,lambda,ifs.2,6.797996520996094
all_parameters,best_val,lambda,ifs.3,6.748464107513428
all_parameters,best_val,lambda,ifs.4,6.807628631591797
all_parameters,best_val,lambda,ifs.5,6.787724018096924
all_parameters,best_val,lambda,ifs.6,6.859261989593506
all_parameters,best_val,lambda,ifs.7,6.812942981719971
all_parameters,best_val,lambda,ifs.8,6.882656574249268
all_parameters,best_val,lambda,ifs.9,6.835161209106445
all_parameters,best_val,lambda,ifs.10,6.8726487159729
all_parameters,best_val,lambda,ifs.11,6.830260753631592
all_parameters,best_val,lambda,ifs.12,6.834517002105713
all_parameters,best_val,lambda,ifs.13,6.834540843963623
all_parameters,best_val,lambda,ifs.14,6.923184871673584
all_parameters,best_val,lambda,ifs.15,6.838135719299316
all_parameters,best_val,lambda,ifs.16,6.903921127319336
all_parameters,best_val,lambda,ifs.17,6.842954635620117
all_parameters,best_val,lambda,ifs.18,6.927147388458252
all_parameters,best_val,lambda,ifs.19,6.853403568267822
all_parameters,best_val,lambda,ifs.20,6.8767805099487305
all_parameters,best_val,lambda,ifs.21,6.849160194396973
all_parameters,best_val,lambda,ifs.22,6.915564060211182
all_parameters,best_val,lambda,ifs.23,6.852485656738281
all_parameters,best_val,lambda,ifs.24,6.9051432609558105
all_parameters,best_val,lambda,ifs.25,6.85171365737915
all_parameters,best_val,lambda,ifs.26,6.947285175323486
all_parameters,best_val,lambda,ifs.27,6.852468967437744
all_parameters,best_val,lambda,ifs.28,6.9117865562438965
all_parameters,best_val,lambda,ifs.29,6.85060977935791
all_parameters,best_val,lambda,ifs.30,6.927521705627441
all_parameters,best_val,lambda,ifs.31,6.855529308319092
all_parameters,best_val,lambda,ifs.32,6.932852268218994
all_parameters,best_val,lambda,ifs.33,6.856973171234131
all_parameters,best_val,lambda,ifs.34,6.909753322601318
all_parameters,best_val,lambda,ifs.35,6.8546624183654785
all_parameters,best_val,lambda,ifs.36,6.95162296295166
all_parameters,best_val,lambda,ifs.37,6.855857849121094
all_parameters,best_val,lambda,ifs.38,6.931541442871094
all_parameters,best_val,lambda,ifs.39,6.864365577697754
all_parameters,best_val,lambda,ifs.40,6.900574684143066
all_parameters,best_val,lambda,ifs.41,6.858176231384277
all_parameters,best_val,lambda,ifs.42,6.941018581390381
all_parameters,best_val,lambda,ifs.43,6.860570907592773
all_parameters,best_val,lambda,ifs.44,6.952394485473633
all_parameters,best_val,lambda,ifs.45,6.863073825836182
all_parameters,best_val,lambda,ifs.46,6.930193901062012
all_parameters,best_val,lambda,ifs.47,6.864201068878174
all_parameters,best_val,lambda,ifs.48,6.9137654304504395
all_parameters,best_val,lambda,ifs.49,6.86268949508667
all_parameters,best_val,lambda,ifs.50,6.931634902954102
all_parameters,best_val,lambda,ifs.51,6.863936424255371
all_parameters,best_val,lambda,ifs.52,6.936735153198242
all_parameters,best_val,lambda,ifs.53,6.863570690155029
all_parameters,best_val,lambda,ifs.54,6.950224876403809
all_parameters,best_val,lambda,ifs.55,6.866727828979492
all_parameters,best_val,lambda,ifs.56,6.958780288696289
all_parameters,best_val,lambda,ifs.57,6.8634538650512695
all_parameters,best_val,lambda,ifs.58,6.93215274810791
all_parameters,best_val,lambda,ifs.59,6.8634233474731445
all_parameters,best_val,lambda,ifs.60,6.899013996124268
all_parameters,best_val,lambda,ifs.61,6.8647003173828125
all_parameters,best_val,lambda,ifs.62,6.937891483306885
all_parameters,best_val,lambda,ifs.63,6.86231803894043
all_parameters,best_val,lambda,ifs.64,6.895724773406982
all_parameters,best_val,lambda,ifs.65,6.863726615905762
all_parameters,best_val,lambda,ifs.66,6.911509037017822
all_parameters,best_val,lambda,ifs.67,6.865316390991211
all_parameters,best_val,lambda,ifs.68,6.927570819854736
all_parameters,best_val,lambda,ifs.69,6.8657965660095215
all_parameters,best_val,lambda,ifs.70,6.926364898681641
all_parameters,best_val,lambda,ifs.71,6.86875581741333
all_parameters,best_val,lambda,ifs.72,6.922143459320068
all_parameters,best_val,lambda,ifs.73,6.865689277648926
all_parameters,best_val,lambda,ifs.74,6.930346965789795
all_parameters,best_val,lambda,ifs.75,6.867857456207275
all_parameters,best_val,lambda,ifs.76,6.945169925689697
all_parameters,best_val,lambda,ifs.77,6.866423606872559
all_parameters,best_val,lambda,ifs.78,6.957217693328857
all_parameters,best_val,lambda,ifs.79,6.801107406616211
all_parameters,final,lambda,input_if,6.466050624847412
all_parameters,final,gamma_rms,bns.0,0.9885476231575012
all_parameters,final,gamma_rms,bns.1,1.0322303771972656
all_parameters,final,gamma_rms,bns.2,1.0607221126556396
all_parameters,final,gamma_rms,bns.3,0.9799190759658813
all_parameters,final,gamma_rms,bns.4,0.891179621219635
all_parameters,final,gamma_rms,bns.5,0.9464364051818848
all_parameters,final,gamma_rms,bns.6,0.8726280331611633
all_parameters,final,gamma_rms,bns.7,0.9268629550933838
all_parameters,final,gamma_rms,bns.8,0.8844215273857117
all_parameters,final,gamma_rms,bns.9,0.9078627824783325
all_parameters,final,gamma_rms,bns.10,0.8195921182632446
all_parameters,final,gamma_rms,bns.11,0.9131502509117126
