L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,83.500000,83.280000,83.410000,83.290000,83.290000,83.270000,83.360000,83.240000,83.080000,83.440000,83.430000,83.130000,83.200000,82.990000,82.900000,83.160000,83.210000,82.490000,82.990000,83.060000,82.720000
