L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,94.870000,94.860000,94.720000,94.850000,94.880000,94.780000,94.730000,94.720000,94.520000,94.460000,94.570000
