L,T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,16,91.420000,91.520000,91.420000,91.630000,91.490000,91.620000,91.410000,91.460000,91.460000,91.160000,91.450000,91.640000,91.370000,91.090000,91.280000,91.040000,90.970000,91.200000,90.880000,90.960000,91.140000,90.890000,90.850000,90.720000,90.770000,91.030000,90.710000,90.800000,90.730000,90.870000,90.490000,90.570000,90.670000,90.590000,90.270000,90.380000,90.320000,90.040000,90.180000,90.020000,89.940000,89.720000,89.870000,89.730000,89.660000,89.760000,89.780000,89.250000,89.270000,89.150000,88.870000
