arch,hidden_size,regularizer,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.5,85.19,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.55,84.2,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.6,83.31,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.65,82.11,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.7,80.99,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.75,79.08,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.8,77.13,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.85,74.54,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.9,72.58,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,0.95,69.32,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,40,16,16,rate_uniform,1.0,66.24,mnist-checkpoints/fc3_h4_L[16]_strict_seed40_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_40/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.0,68.51,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.05,68.53,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.1,68.48,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.15,68.48,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.2,68.42,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.25,68.08,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.3,68.07,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.35,68.09,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.4,67.48,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.45,67.66,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.5,66.67,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.55,66.63,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.6,65.95,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.65,64.89,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.7,63.68,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.75,62.81,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.8,60.73,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.85,59.3,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.9,57.88,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,0.95,55.48,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,41,16,16,rate_uniform,1.0,54.25,mnist-checkpoints/fc3_h4_L[16]_strict_seed41_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_41/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.0,60.32,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.05,60.25,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.1,60.38,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.15,60.35,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.2,60.16,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.25,60.18,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.3,60.05,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.35,59.86,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.4,59.58,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.45,59.11,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.5,58.91,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.55,58.11,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.6,57.17,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.65,56.58,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.7,55.41,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.75,53.96,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3_h4,4,mne_l2,42,16,16,rate_uniform,0.8,51.99,mnist-checkpoints/fc3_h4_L[16]_strict_seed42_ablation_mne_l2_l16_fc3_h4_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h4/mne_l2/seed_42/noise_sweep_matrix_mnist_fc3_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
