L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.930000,97.910000,97.920000,97.880000,97.880000,97.810000,97.740000,97.710000,97.710000,97.580000,97.520000
