L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,94.150000,94.130000,94.330000,94.110000,94.260000,94.250000,94.420000,94.010000,94.250000,94.180000,94.310000,94.580000,94.240000,94.280000,94.050000,94.040000,94.200000,93.840000,93.960000,93.850000,93.710000
