L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,96.950000,96.920000,96.770000,96.660000,96.220000,95.720000,94.650000,93.560000,92.120000,89.960000,88.010000
