epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
39.0,0.8,identity,1.0,0.0,1.0,1.0,1.438164397883598,0.41239463185410363,0.3300272922229279,45.35886190651822,0.02267943095325911,54.742,68.82,719.1991558074951
40.0,0.88,identity,1.0,0.0,1.0,1.0,1.4819621131243303,0.4536176746915978,0.3300159641391481,45.452602851624995,0.022726301425812497,55.05,70.64,721.2911188602448
41.0,0.96,identity,1.0,0.0,1.0,1.0,1.5258962431222276,0.49497322566673885,0.3299348012870535,45.673701382588206,0.022836850691294104,55.402,73.11,716.7117451429367
42.0,1.04,identity,1.0,0.0,1.0,1.0,1.5692795018100982,0.535801359149806,0.3299961882783934,45.83171400966498,0.02291585700483249,55.616,73.14,717.370964884758
43.0,1.12,identity,1.0,0.0,1.0,1.0,1.6128097095757798,0.5767709086923039,0.3300013369154137,45.82232402474061,0.022911162012370305,55.476,72.33,718.461344242096
44.0,1.2,identity,1.0,0.0,1.0,1.0,1.6538279193746463,0.6096795000078733,0.3841837530245866,46.01613843854843,0.023008069219274216,55.19,71.89,724.7543770074844
45.0,1.28,identity,1.0,0.0,1.0,1.0,1.6964249116990266,0.6437124327930344,0.4128582867057732,45.930081511960246,0.022965040755980125,55.764,72.58,716.3092736005783
46.0,1.36,identity,1.0,0.0,1.0,1.0,1.742461006964564,0.6979902258614445,0.3452077682518288,46.10742870063649,0.023053714350318246,55.614,72.83,718.1844671964645
47.0,1.44,identity,1.0,0.0,1.0,1.0,1.7858075751063158,0.7338589188997703,0.362905624043911,46.15581791700685,0.023077908958503427,55.976,72.83,715.8997517824173
48.0,1.52,identity,1.0,0.0,1.0,1.0,1.8314507937492313,0.7822692148825702,0.33424839369781184,46.22006151506398,0.023110030757531992,55.612,69.9,716.2581050395966
49.0,1.6,identity,1.0,0.0,1.0,1.0,1.8735632774470103,0.820222111614159,0.3511725604686591,46.352532879901226,0.023176266439950615,55.996,72.51,716.6728435754776
50.0,1.68,identity,1.0,0.0,1.0,1.0,1.9166632009589153,0.8595707303727679,0.35281613476745916,46.53461841204239,0.023267309206021197,56.108,73.07,715.9337052106857
51.0,1.76,identity,1.0,0.0,1.0,1.0,1.96006011901914,0.8982128308862066,0.3646000789102081,46.63206821077115,0.023316034105385578,56.562,72.9,715.1234003305435
52.0,1.84,identity,1.0,0.0,1.0,1.0,2.001795860812487,0.9351714050678341,0.38746019580480084,46.62784987016241,0.023313924935081203,56.218,74.18,718.4518709182739
53.0,1.92,identity,1.0,0.0,1.0,1.0,2.0460589529608217,0.9689283916712417,0.38916680186300934,46.62605619896134,0.02331302809948067,56.402,73.75,716.2096098661423
54.0,2.0,identity,1.0,0.0,1.0,1.0,2.092232513305781,1.0280081024560173,0.32994551358320523,46.556561228274795,0.0232782806141374,56.638,72.83,711.8319356441498
55.0,2.08,identity,1.0,0.0,1.0,1.0,2.136061015946176,1.065784592610186,0.34608301085889187,46.5804800662194,0.023290240033109703,56.594,74.65,714.1161624193192
56.0,2.16,identity,1.0,0.0,1.0,1.0,2.1809304376392413,1.1114839916034123,0.32998980120624727,46.72152830302338,0.02336076415151169,56.56,68.95,718.5259689092636
57.0,2.24,identity,1.0,0.0,1.0,1.0,2.2247743198024037,1.1527504497171972,0.32997908967230327,46.74991150709946,0.023374955753549732,56.542,73.51,716.1837732791901
58.0,2.32,identity,1.0,0.0,1.0,1.0,2.265381406945036,1.1868786232550737,0.3623057874419805,46.79724736391921,0.023398623681959607,56.924,75.65,713.1890943050385
59.0,2.4,identity,1.0,0.0,1.0,1.0,2.3105027084155463,1.2300207852707494,0.35127967260682674,46.83686836087575,0.023418434180437875,56.988,75.25,712.5819373130798
60.0,2.48,identity,1.0,0.0,1.0,1.0,2.3495089757777845,1.2549385588492274,0.39015451668168577,46.76271740929897,0.023381358704649486,56.582,71.82,716.4231877326965
61.0,2.56,identity,1.0,0.0,1.0,1.0,2.3935273260716587,1.3043384975789454,0.37646745164376083,46.885915355096806,0.023442957677548403,57.008,73.96,715.3027802705765
62.0,2.64,identity,1.0,0.0,1.0,1.0,2.439957011996023,1.3520662836406543,0.34775295411534324,46.83561125857237,0.023417805629286186,56.99,75.57,711.0384933948517
63.0,2.72,identity,1.0,0.0,1.0,1.0,2.481291929474267,1.3787270503885605,0.38247817472728624,46.90446380325022,0.023452231901625112,57.132,74.58,710.9459842443466
64.0,2.8,identity,1.0,0.0,1.0,1.0,2.5226234548232136,1.4164169593845182,0.3951006961600555,46.93824029940604,0.02346912014970302,57.098,72.71,712.481412768364
65.0,2.88,identity,1.0,0.0,1.0,1.0,2.5687084167509737,1.4673794370782955,0.36641030162191757,46.873071127306325,0.023436535563653164,57.02,76.14,710.8238877058029
66.0,2.96,identity,1.0,0.0,1.0,1.0,2.6157689155520076,1.517134620710407,0.3519102000367001,46.87749496940865,0.023438747484704325,57.202,74.87,710.5139911174774
67.0,3.04,identity,1.0,0.0,1.0,1.0,2.6551759541796907,1.541542763600264,0.38259517536748705,46.95742838048782,0.02347871419024391,57.498,71.65,708.9696476459503
68.0,3.12,identity,1.0,0.0,1.0,1.0,2.703264267548271,1.6025337764369252,0.33591895464741056,47.022260507613304,0.02351113025380665,57.128,74.97,710.0359863042831
69.0,3.2,identity,1.0,0.0,1.0,1.0,2.7452787907836993,1.634667252945473,0.35384422106206265,47.135448198114744,0.02356772409905737,57.796,74.52,709.3780808448792
70.0,3.28,identity,1.0,0.0,1.0,1.0,2.790541860453613,1.6848645829178792,0.3350945914645329,47.078209675314866,0.023539104837657435,58.12,73.07,705.6550905704498
71.0,3.36,identity,1.0,0.0,1.0,1.0,2.8299855984690243,1.704632582566927,0.3782603664471365,47.02130467904397,0.023510652339521987,57.176,75.64,710.091182589531
72.0,3.44,identity,1.0,0.0,1.0,1.0,2.8743331840885875,1.7568328712907288,0.3569663779052627,47.0784587170927,0.02353922935854635,57.808,72.96,706.2791798114777
73.0,3.52,identity,1.0,0.0,1.0,1.0,2.918664370046552,1.799591061404294,0.35456105799931087,47.12877876653396,0.023564389383266982,57.57,73.64,711.5090861320496
74.0,3.6,identity,1.0,0.0,1.0,1.0,2.96315673489095,1.8462401726056852,0.3385523020306512,47.09848944313084,0.02354924472156542,57.53,75.11,705.0004663467407
75.0,3.68,identity,1.0,0.0,1.0,1.0,3.000010491637013,1.8456184266473326,0.4188306986370965,46.99200647434999,0.023496003237174996,57.558,75.42,706.8072613477707
76.0,3.76,identity,1.0,0.0,1.0,1.0,3.045066212144349,1.9085988211814704,0.37992825273357694,46.93001731425173,0.023465008657125863,58.084,75.41,703.0586780309677
77.0,3.84,identity,1.0,0.0,1.0,1.0,3.084944073196567,1.9196337818184777,0.43382331401185914,46.81300628755029,0.023406503143775143,58.276,75.72,703.8491042852402
78.0,3.92,identity,1.0,0.0,1.0,1.0,3.120252620838487,1.902269913412421,0.5200638194065874,47.08528130926798,0.02354264065463399,58.274,73.95,701.9459462165833
79.0,4.0,identity,1.0,0.0,1.0,1.0,3.1684016571630296,1.9924914964934444,0.4607488039661856,47.19018167113563,0.023595090835567815,57.996,75.36,703.1075476408005
80.0,4.0,identity,1.0,0.0,1.0,1.0,3.172908084166934,2.018930995860673,0.4085193592721544,47.21384495846233,0.023606922479231168,58.462,77.63,699.6854683160782
81.0,4.0,identity,1.0,0.0,1.0,1.0,3.1790475912411194,2.038782637137586,0.36298101477305905,47.10271673770278,0.02355135836885139,58.338,75.55,702.7146183252335
82.0,4.0,identity,1.0,0.0,1.0,1.0,3.174152521830995,2.025250891590362,0.40265468052586023,47.100630431602966,0.023550315215801483,58.48,75.39,699.5790016651154
83.0,4.0,identity,1.0,0.0,1.0,1.0,3.1741670153634933,2.0179242792031955,0.398577770080103,47.19231381146339,0.023596156905731698,58.454,75.02,700.604696393013
84.0,4.0,identity,1.0,0.0,1.0,1.0,3.1750292607280604,2.029127605430915,0.40021331162403917,47.10845527320482,0.02355422763660241,58.364,76.56,701.2353843450546
85.0,4.0,identity,1.0,0.0,1.0,1.0,3.180039066792754,2.0486149797049324,0.35123188439232617,47.06670134942035,0.023533350674710175,58.57,75.99,698.704373717308
86.0,4.0,identity,1.0,0.0,1.0,1.0,3.1784245559321644,2.029192615652938,0.3707294522801324,46.8932393307178,0.0234466196653589,58.548,73.62,698.3403273820877
87.0,4.0,identity,1.0,0.0,1.0,1.0,3.1769978786673385,2.0293558174386965,0.38242152782962147,46.82228770386999,0.023411143851934994,58.644,76.15,694.8573132753372
88.0,4.0,identity,1.0,0.0,1.0,1.0,3.1811706971024614,2.0515162835035787,0.34270687245042125,46.93230075206026,0.02346615037603013,58.492,74.5,697.3136609792709
89.0,4.0,identity,1.0,0.0,1.0,1.0,3.182279713013593,2.0497440913754046,0.34527533461370735,46.81567665394153,0.023407838326970767,58.784,76.0,692.9002585411072
90.0,4.0,identity,1.0,0.0,1.0,1.0,3.172604643170486,2.0053385849803913,0.4229906224228842,46.9566689269359,0.023478334463467948,58.302,77.11,699.4290945529938
91.0,4.0,identity,1.0,0.0,1.0,1.0,3.1734083418346124,2.0076476012349436,0.4027988721647531,46.86445393247334,0.02343222696623667,58.2,75.8,698.6874570846558
92.0,4.0,identity,1.0,0.0,1.0,1.0,3.1769206554383573,2.04267996320944,0.3605013345665944,46.87550374078287,0.023437751870391436,58.68,72.85,694.4324508905411
93.0,4.0,identity,1.0,0.0,1.0,1.0,3.1742613797297565,2.017735865110022,0.4053623893529253,46.86335528374945,0.023431677641874725,58.616,75.02,692.9432247877121
94.0,4.0,identity,1.0,0.0,1.0,1.0,3.173316100064446,2.017720311194125,0.4046927239279003,46.81520017774019,0.023407600088870096,58.684,73.04,690.1980744600296
95.0,4.0,identity,1.0,0.0,1.0,1.0,3.173173211114791,2.0294422475273346,0.3842237172529216,46.884854107459205,0.023442427053729602,58.726,77.43,689.0235420465469
96.0,4.0,identity,1.0,0.0,1.0,1.0,3.1744092986406875,2.0384906551722066,0.38162971228894677,46.867471848286755,0.023433735924143377,59.084,75.4,686.5789707899094
97.0,4.0,identity,1.0,0.0,1.0,1.0,3.1738399014143686,2.0250626281094366,0.3919387834761149,46.817426149847094,0.023408713074923548,59.1,77.91,690.3906123638153
98.0,4.0,identity,1.0,0.0,1.0,1.0,3.178062716408459,2.0435708971584545,0.35140326535305405,46.75692922065417,0.023378464610327086,59.33,76.91,686.3161362409592
99.0,4.0,identity,1.0,0.0,1.0,1.0,3.182132401429784,2.0527141057621794,0.3377083722130417,46.60015927398051,0.023300079636990254,59.332,77.13,684.3314774036407
100.0,4.0,identity,1.0,0.0,1.0,1.0,3.171940695599217,2.0168225387173235,0.4098776437894768,46.62724503335614,0.02331362251667807,59.17,77.81,685.3016712665558
101.0,4.0,identity,1.0,0.0,1.0,1.0,3.1811059612752226,2.052569419221805,0.33679955466019224,46.669667628845545,0.02333483381442277,59.256,77.36,684.7300149202347
102.0,4.0,identity,1.0,0.0,1.0,1.0,3.1761267392531685,2.035235041242731,0.36739389350652085,46.636262898637995,0.023318131449318998,59.576,75.05,683.3317233324051
103.0,4.0,identity,1.0,0.0,1.0,1.0,3.1775117255842593,2.0412435306002723,0.3664589158409392,46.56624503212173,0.023283122516060864,59.258,77.51,682.6115827560425
104.0,4.0,identity,1.0,0.0,1.0,1.0,3.174795180025613,2.0281316828544793,0.39014092324030064,46.54407364994122,0.02327203682497061,59.2,77.77,684.2414665222168
105.0,4.0,identity,1.0,0.0,1.0,1.0,3.170820214254472,1.991734145547423,0.4366082709158778,46.52536106697195,0.02326268053348598,59.318,75.79,683.8027882575989
106.0,4.0,identity,1.0,0.0,1.0,1.0,3.160488221956336,1.919440844479729,0.5522417948983819,46.428029672165735,0.023214014836082868,59.606,75.39,679.2235126495361
107.0,4.0,identity,1.0,0.0,1.0,1.0,3.1729495879024494,2.0344792659325366,0.3816698801791881,46.40276231600248,0.02320138115800124,59.936,77.12,675.9372721910477
108.0,4.0,identity,1.0,0.0,1.0,1.0,3.1754740004039483,2.03298223293041,0.37170521850171295,46.258771940852796,0.023129385970426398,59.664,77.25,675.5017009973526
109.0,4.0,identity,1.0,0.0,1.0,1.0,3.1779161292268796,2.045753932060183,0.3521209268466286,46.22938243007063,0.023114691215035316,60.052,76.9,674.4660785198212
110.0,4.0,identity,1.0,0.0,1.0,1.0,3.173483427223342,2.0306509772834875,0.38742311859069883,46.366772068286906,0.023183386034143452,60.034,76.07,673.6430952548981
111.0,4.0,identity,1.0,0.0,1.0,1.0,3.1773953102433774,2.0426554405475823,0.3621471784151424,46.29860150262244,0.02314930075131122,59.936,77.06,675.3723759651184
112.0,4.0,identity,1.0,0.0,1.0,1.0,3.177624153664045,2.041815396464999,0.35717648686960224,46.340690033327,0.0231703450166635,59.76,76.49,675.5267457962036
113.0,4.0,identity,1.0,0.0,1.0,1.0,3.172923980161662,2.031088476900554,0.38931594023009397,46.28501766511502,0.02314250883255751,59.99,77.59,672.4373950958252
114.0,4.0,identity,1.0,0.0,1.0,1.0,3.1768006796727093,2.0457970394807705,0.3579400822787029,46.22269462584501,0.023111347312922505,60.036,78.01,673.948987364769
115.0,4.0,identity,1.0,0.0,1.0,1.0,3.168579679011079,2.008881779278026,0.4145410031156467,46.168421954080046,0.023084210977040023,60.694,76.51,665.4105751514435
116.0,4.0,identity,1.0,0.0,1.0,1.0,3.1791001847942773,2.0495194965006447,0.3469077883016728,46.110172441929905,0.023055086220964954,60.552,77.26,667.1677895784378
117.0,4.0,identity,1.0,0.0,1.0,1.0,3.1744211335926105,2.0379700590582455,0.37738533093191473,46.15104861902115,0.023075524309510573,60.254,77.39,669.3382408618927
118.0,4.0,identity,1.0,0.0,1.0,1.0,3.174843603997584,2.0409272537207053,0.3748885566163856,46.07791525714439,0.023038957628572197,60.386,77.46,664.8331687450409
119.0,4.0,identity,1.0,0.0,1.0,1.0,3.172834726855578,2.0238049100427067,0.3997290359281213,46.0347513704618,0.0230173756852309,60.686,78.01,664.4074442386627
120.0,4.0,identity,1.0,0.0,1.0,1.0,3.173786003571337,2.029236541989514,0.37846264784293404,45.97320124315845,0.022986600621579225,60.358,77.62,666.6654012203217
121.0,4.0,identity,1.0,0.0,1.0,1.0,3.1778174989363728,2.0384077550200246,0.35733427431272424,45.9379833792861,0.022968991689643052,60.876,78.71,662.5031700134277
122.0,4.0,identity,1.0,0.0,1.0,1.0,3.1731169138418136,2.0332494727181047,0.3956830233259274,45.79764527343685,0.022898822636718424,60.656,79.18,661.8038740158081
123.0,4.0,identity,1.0,0.0,1.0,1.0,3.1709623574600805,2.026059428139416,0.4123507332618889,45.7967423925494,0.0228983711962747,60.37,78.76,659.777083158493
124.0,4.0,identity,1.0,0.0,1.0,1.0,3.1682003312708473,2.0116407694414145,0.4342942028246877,45.72656408505785,0.022863282042528927,60.904,78.92,658.5486085414886
125.0,4.0,identity,1.0,0.0,1.0,1.0,3.172081730859664,2.0347389324241894,0.3850081170458928,45.77278399517763,0.022886391997588816,60.824,79.85,656.5165604352951
126.0,4.0,identity,1.0,0.0,1.0,1.0,3.1777201686673764,2.044777737554077,0.35207931945086135,45.68880242658252,0.02284440121329126,61.182,78.35,654.4608324766159
127.0,4.0,identity,1.0,0.0,1.0,1.0,3.177945068730113,2.0478714829515616,0.3410126236088745,45.60977407910097,0.022804887039550487,61.37,79.04,654.3660409450531
128.0,4.0,identity,1.0,0.0,1.0,1.0,3.1733512189382176,2.0277810996145846,0.3962187983495805,45.627300298524545,0.022813650149262274,61.312,77.63,654.6973826885223
129.0,4.0,identity,1.0,0.0,1.0,1.0,3.1692163877170105,2.0200149830040113,0.4234448242980196,45.510492016406936,0.02275524600820347,61.028,80.14,654.4737794399261
130.0,4.0,identity,1.0,0.0,1.0,1.0,3.175913212549351,2.0443820779585775,0.35756209454573024,45.33867227213054,0.02266933613606527,60.898,80.46,651.7146754264832
131.0,4.0,identity,1.0,0.0,1.0,1.0,3.1808323756508203,2.052537845528644,0.330210415146235,45.32471603414013,0.022662358017070065,61.696,77.29,645.3048459291458
132.0,4.0,identity,1.0,0.0,1.0,1.0,3.180041653420919,2.051764417487337,0.33108730572263906,45.26411437047733,0.022632057185238665,61.83,78.44,645.4225977659225
133.0,4.0,identity,1.0,0.0,1.0,1.0,3.173820121818796,2.037926629681112,0.37005855436520196,45.17060859248228,0.02258530429624114,61.312,79.62,646.6879245042801
134.0,4.0,identity,1.0,0.0,1.0,1.0,3.1701643643781656,2.0105870550550766,0.4200758936307619,45.19215894559115,0.02259607947279558,61.552,78.82,643.071489572525
135.0,4.0,identity,1.0,0.0,1.0,1.0,3.1764331187128714,2.0464923390951912,0.34489652217196687,45.033544583863986,0.022516772291931993,61.662,80.24,644.4975929260254
136.0,4.0,identity,1.0,0.0,1.0,1.0,3.17350847519877,2.0415414178462896,0.36118006248913154,45.048439954023486,0.022524219977011744,62.008,79.17,639.1989278793335
137.0,4.0,identity,1.0,0.0,1.0,1.0,3.173505197095749,2.0232977117114053,0.39485083257450776,45.03628755409657,0.022518143777048284,61.746,80.8,642.5570026636124
138.0,4.0,identity,1.0,0.0,1.0,1.0,3.166645854940195,1.9853564698982726,0.4517658821609624,44.94742887312563,0.022473714436562816,62.054,80.92,638.3441261053085
139.0,4.0,identity,1.0,0.0,1.0,1.0,3.1594251269269784,1.8891555421492632,0.5631702670355891,44.95820724191505,0.022479103620957525,61.95,80.03,640.010781288147
140.0,4.0,identity,1.0,0.0,1.0,1.0,3.1635604599857574,1.9966637072965616,0.4708545666064143,44.868143179425026,0.022434071589712515,61.904,79.98,635.0840792655945
141.0,4.0,identity,1.0,0.0,1.0,1.0,3.1720552456653333,2.0394488127945025,0.36423919039309177,44.814356937001804,0.0224071784685009,62.23,80.64,631.6663459539413
142.0,4.0,identity,1.0,0.0,1.0,1.0,3.1727813058497047,2.034424800397185,0.3788229200388769,44.79532476110516,0.022397662380552578,62.536,79.82,631.6092928647995
143.0,4.0,identity,1.0,0.0,1.0,1.0,3.1703865735427192,2.0357198593256722,0.3798899359410376,44.74394973686856,0.02237197486843428,62.114,79.69,631.8418881893158
144.0,4.0,identity,1.0,0.0,1.0,1.0,3.174145606472669,2.042922729726338,0.36510289614767677,44.572975200850294,0.022286487600425148,62.168,79.55,634.7011069059372
145.0,4.0,identity,1.0,0.0,1.0,1.0,3.1744670325228017,2.038262722437339,0.36783429431488446,44.5102763793839,0.02225513818969195,62.288,80.55,632.6770817041397
146.0,4.0,identity,1.0,0.0,1.0,1.0,3.175482936527418,2.045271671031747,0.3450205259768249,44.498225316010235,0.022249112658005117,62.106,79.82,630.4700170755386
147.0,4.0,identity,1.0,0.0,1.0,1.0,3.1735198723385705,2.041356155939419,0.35946706920633537,44.45232971230874,0.02222616485615437,62.248,80.41,626.8057788610458
148.0,4.0,identity,1.0,0.0,1.0,1.0,3.180439870985573,2.052122165479928,0.33052331026252885,44.43585124759773,0.022217925623798866,62.494,81.06,627.5622034072876
149.0,4.0,identity,1.0,0.0,1.0,1.0,3.175558046916562,2.043782995789862,0.3489734296451139,44.364200535155994,0.022182100267577998,62.54,81.24,625.4143245220184
150.0,4.0,identity,1.0,0.0,1.0,1.0,3.178969496656257,2.050710420169489,0.33061126575750466,44.22268674330666,0.02211134337165333,62.244,80.62,625.3461902141571
151.0,4.0,identity,1.0,0.0,1.0,1.0,3.17070709957796,2.021314527677453,0.40461135962430167,44.23066293225226,0.02211533146612613,62.96,80.44,617.6817314624786
152.0,4.0,identity,1.0,0.0,1.0,1.0,3.174703849855896,2.045717285722113,0.34587887806050915,44.17577736412906,0.02208788868206453,62.856,80.54,618.1486344337463
153.0,4.0,identity,1.0,0.0,1.0,1.0,3.171379318627555,2.0371810642959516,0.3718941072216424,44.02766944291631,0.022013834721458157,63.158,80.29,614.9839915037155
154.0,4.0,identity,1.0,0.0,1.0,1.0,3.1644881899704407,2.006998674339041,0.4572233209372177,43.968953363291256,0.021984476681645628,63.188,77.89,616.2077533006668
155.0,4.0,identity,1.0,0.0,1.0,1.0,3.1680302083339837,2.031133563012418,0.409657233663837,43.97865505935894,0.021989327529679473,63.232,81.96,615.2749294042587
156.0,4.0,identity,1.0,0.0,1.0,1.0,3.1726284216127127,2.044202014308451,0.34494554394346366,43.93309917088469,0.021966549585442346,63.42,82.03,614.6250967979431
157.0,4.0,identity,1.0,0.0,1.0,1.0,3.176948941272238,2.048698204557609,0.3314712640574521,43.88180006753082,0.02194090003376541,63.364,81.3,611.5903803110123
158.0,4.0,identity,1.0,0.0,1.0,1.0,3.1722945666983913,2.0397152111048586,0.3739642844633068,43.82093066022472,0.021910465330112358,63.572,81.04,609.8689368963242
159.0,4.0,identity,1.0,0.0,1.0,1.0,3.171925803279633,2.040134645788871,0.36847161865600236,43.692543797356166,0.021846271898678084,63.62,81.07,607.7838195562363
160.0,4.0,identity,1.0,0.0,1.0,1.0,3.1707643596717463,2.0215123309503737,0.39373664112042284,43.62491430585692,0.02181245715292846,63.534,81.44,609.7133024930954
161.0,4.0,identity,1.0,0.0,1.0,1.0,3.1678691617668133,2.018325549867147,0.40461176694811457,43.53294300256811,0.021766471501284055,63.794,82.4,603.936401963234
162.0,4.0,identity,1.0,0.0,1.0,1.0,3.1694225649089764,2.037263104068044,0.359294654539479,43.48260279507599,0.021741301397537997,63.65,81.66,605.3184214830399
