arch,regularizer,seed,L,T,sigma,acc,checkpoint,matrix_csv
fc2_h64,weight_decay,40,16,16,0.0,97.63,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.1,97.64,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.2,97.55,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.3,97.56,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.4,97.46,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.5,97.48,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.6,97.56,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.7,97.44,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.8,97.37,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,0.9,97.33,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,40,16,16,1.0,97.3,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,weight_decay,41,16,16,0.0,97.83,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.1,97.77,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.2,97.74,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.3,97.77,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.4,97.63,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.5,97.64,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.6,97.63,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.7,97.59,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.8,97.59,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,0.9,97.53,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,41,16,16,1.0,97.48,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,weight_decay,42,16,16,0.0,97.93,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.1,97.91,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.2,97.92,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.3,97.88,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.4,97.88,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.5,97.81,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.6,97.74,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.7,97.71,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.8,97.71,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,0.9,97.58,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,42,16,16,1.0,97.52,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,weight_decay,43,16,16,0.0,97.69,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.1,97.63,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.2,97.57,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.3,97.57,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.4,97.65,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.5,97.57,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.6,97.57,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.7,97.48,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.8,97.44,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,0.9,97.46,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,43,16,16,1.0,97.45,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,weight_decay,44,16,16,0.0,97.81,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.1,97.77,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.2,97.78,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.3,97.7,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.4,97.73,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.5,97.72,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.6,97.74,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.7,97.51,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.8,97.56,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,0.9,97.6,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,weight_decay,44,16,16,1.0,97.47,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_wd_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,40,16,16,0.0,96.57,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.1,96.53,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.2,96.44,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.3,96.36,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.4,96.14,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.5,95.99,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.6,95.77,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.7,95.51,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.8,95.22,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,0.9,94.58,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,40,16,16,1.0,94.03,mnist-checkpoints/fc2_h64_L[16]_strict_seed40_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h64,no_regularization,41,16,16,0.0,96.8,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
