L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,98.030000,97.990000,98.070000,98.030000,97.960000,98.010000,97.850000,97.880000,97.820000,97.800000,97.760000
