L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,51.070000,41.460000,32.840000,29.510000,25.970000,23.620000,22.600000,21.340000,21.150000,20.350000,19.360000
