L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,98.990000,98.860000,98.770000,98.940000,98.820000,98.690000,98.340000,97.990000,97.680000,97.030000,96.250000,95.420000,94.500000,92.980000,91.920000,90.380000,88.980000,87.390000,85.760000,84.570000,82.720000
