L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,85.320000,85.380000,85.200000,85.410000,85.250000,85.390000,85.090000,85.170000,85.410000,85.410000,85.250000,85.330000,85.410000,85.320000,85.460000,85.340000,85.490000,85.200000,85.420000,85.060000,85.010000
