epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
29.0,0.0,strength,1.0,0.0,1.0,1.0,1.0,0.0,0.59100704485803,0.0,0.0,62.23936524761304,0.03111968262380652,1.9828914498216648,0.015694092899843474,49.808,58.69,1111.3689723014832
30.0,0.08,strength,1.0410420891573973,0.0,1.0409586429595947,1.0411593914031982,1.0410420870232155,0.0885320539822054,0.5894123114588316,0.0,0.0,64.56891035252607,0.032284455176263036,2.0234524322855894,0.015955134235498755,49.882,57.11,1127.6720342636108
31.0,0.16,strength,1.082403944886249,0.0,1.0822052955627441,1.0825504064559937,1.0824039427520673,0.1727890006416594,0.5811226692650934,0.0,0.0,66.74776360697939,0.03337388180348969,1.949223745158887,0.017121626948356967,49.72,57.02,1139.721886396408
32.0,0.24,strength,1.1237566251584026,0.0,1.1234521865844727,1.1241132020950317,1.1237566193656239,0.25922436741611843,0.5801310880714671,0.0,0.0,68.78332899072201,0.034391664495361005,2.318582049560509,0.014833059068097244,49.894,59.05,1151.2492671012878
33.0,0.32,strength,1.165356589705133,0.0,1.1651389598846436,1.165584683418274,1.1653565826928218,0.3387166738052807,0.5759420425385771,0.0,0.0,70.76539115504943,0.035382695577524714,2.2375394139713363,0.01581321667747748,49.954,54.2,1164.5902271270752
34.0,0.4,strength,1.2069343648603201,0.0,1.206447720527649,1.2074462175369263,1.2069343660798524,0.4192996890191227,0.5758248207819127,0.0,0.0,72.70753503341153,0.036353767516705764,1.982754829509586,0.018334978674946663,49.444,56.15,1174.4864337444305
35.0,0.48,strength,1.2487091615681758,0.0,1.2483078241348267,1.2492587566375732,1.2487091554705139,0.4994124882971234,0.5742412747629463,0.0,0.0,74.48614014602005,0.037243070073010025,2.1958871962503004,0.01696037489384989,49.582,54.33,1182.1045718193054
36.0,0.56,strength,1.2905002774484933,0.0,1.2897813320159912,1.291254997253418,1.290500273789896,0.5892237310519304,0.5754534474114323,0.0,0.0,76.3532214291409,0.03817661071457045,2.368481200539407,0.016118604068242535,49.374,55.82,1192.3754637241364
37.0,0.64,strength,1.332531435715268,0.0,1.332098364830017,1.3331012725830078,1.3325314308371385,0.6645082837480414,0.5726087081157948,0.0,0.0,78.10088709914778,0.03905044354957389,2.445197023523011,0.015970264634671636,49.316,55.8,1202.407568693161
38.0,0.72,strength,1.3742746410467435,0.0,1.373520851135254,1.3758996725082397,1.374274635558848,0.7474615496137867,0.5776785110573635,0.0,0.0,79.87354861091497,0.03993677430545749,2.1005155712152224,0.019012843728814947,49.018,57.52,1220.075846195221
39.0,0.8,strength,1.4159917822274406,0.0,1.415306568145752,1.4168161153793335,1.4159917776541942,0.8276076438786734,0.5819250999204338,0.0,0.0,81.28445539713596,0.04064222769856798,2.1697111403240137,0.018731630650381723,49.272,58.6,1221.9695830345154
40.0,0.88,strength,1.458181237930532,0.0,1.4570460319519043,1.4595459699630737,1.4581812321377532,0.8995565662298666,0.5796739276107925,0.0,0.0,82.7213732941518,0.0413606866470759,2.2170387322767096,0.018655825017816447,48.546,56.2,1229.023280620575
41.0,0.96,strength,1.5004123821282935,0.0,1.4995054006576538,1.5011754035949707,1.5004123827380598,0.9788752112852033,0.5786397208643081,0.0,0.0,84.2963735938517,0.04214818679692585,2.3367304361344954,0.018037248175980843,48.556,53.19,1237.2019596099854
42.0,1.04,strength,1.5426325849864795,0.0,1.5410830974578857,1.5446192026138306,1.5426325831571808,1.0588318085121682,0.5802296607390695,0.0,0.0,85.88385790321627,0.04294192895160814,2.0412153696640756,0.021037431713379233,48.23,57.44,1250.0343225002289
43.0,1.12,strength,1.584812442969788,0.0,1.5831856727600098,1.586163878440857,1.5848124390063079,1.1360175015066591,0.5767242234686146,0.0,0.0,87.09335685123858,0.043546678425619295,2.287192778469153,0.01903935638287807,48.088,53.15,1253.89080119133
44.0,1.2,strength,1.6266257936692299,0.0,1.6250089406967163,1.6295350790023804,1.6266257857422695,1.2179713557138467,0.582867127397786,0.0,0.0,88.46045628960621,0.04423022814480311,2.147818182231327,0.020593096990571696,48.086,54.39,1255.5353937149048
45.0,1.28,strength,1.667869836168216,0.0,1.6659862995147705,1.6701393127441406,1.6678698337291513,1.3172021482301794,0.5946643370801531,0.0,0.0,89.91540103147717,0.04495770051573859,2.3510510942311313,0.01912238344204986,47.596,55.34,1261.2520277500153
46.0,1.36,strength,1.710139205693589,0.0,1.708319902420044,1.7123082876205444,1.7101392032545242,1.3890421177115282,0.5982885885116694,0.0,0.0,91.48028072639363,0.04574014036319682,2.534904294281906,0.01804412910829606,47.56,56.0,1272.6550598144531
47.0,1.44,strength,1.7547042318012402,0.0,1.75211501121521,1.75740647315979,1.7547042229596306,1.4632044722661948,0.5837287027817553,0.0,0.0,92.96054339435537,0.04648027169717769,2.2326537762100576,0.020818396561278842,47.312,54.84,1277.8588244915009
48.0,1.52,strength,1.7960587340547605,0.0,1.7934514284133911,1.7977690696716309,1.7960587239936185,1.5266967322820288,0.5920321961193133,0.0,0.0,94.19240366442007,0.047096201832210034,2.384838242476839,0.019748174527466897,47.302,57.26,1287.1086163520813
49.0,1.6,strength,1.8375112793939499,0.0,1.8341054916381836,1.8399540185928345,1.8375112681132753,1.607606575007329,0.5998753338213771,0.0,0.0,95.27269636665918,0.04763634818332959,2.3491257115080204,0.020278330763639486,47.14,55.0,1286.0135791301727
50.0,1.68,strength,1.880475819873078,0.0,1.8773202896118164,1.8844045400619507,1.8804758204828442,1.67942483071476,0.6002600324123412,0.0,0.0,96.36631076693804,0.04818315538346902,2.231623289368268,0.021591079288793762,46.948,51.47,1290.6447126865387
51.0,1.76,strength,1.9234709212237306,0.0,1.9211851358413696,1.9260488748550415,1.9234709163456012,1.766044046567834,0.6029854154647769,0.0,0.0,97.78962704308961,0.0488948135215448,2.100103937893978,0.023282092204720783,46.8,56.25,1295.2236995697021
52.0,1.84,strength,1.9667597124948526,0.0,1.9619492292404175,1.971079707145691,1.9667597115802034,1.8222416782623057,0.5985907040288686,0.0,0.0,99.46992053350793,0.04973496026675397,2.3590899553724847,0.02108226528347926,46.938,51.76,1302.080875635147
53.0,1.92,strength,2.0095430640003564,0.0,2.007134199142456,2.0129034519195557,2.0095430548538635,1.9042428451425888,0.6026390810756732,0.0,0.0,100.97826907104796,0.050489134535523984,2.2590332115595726,0.022349885905691362,46.4,54.12,1312.38289809227
54.0,2.0,strength,2.052551967103768,0.0,2.049586057662964,2.055863618850708,2.0525519628354045,2.0205838451605014,0.6049403371408467,0.0,0.0,102.00650639445387,0.051003253197226935,2.4430420445038794,0.02087694450939522,46.316,51.39,1313.6481063365936
55.0,2.08,strength,2.096642065536031,0.0,2.094123363494873,2.10052490234375,2.096642065536031,2.1051217753564,0.6002776166971993,0.0,0.0,103.33672741473907,0.05166836370736954,2.2559363446686573,0.022903289726890933,46.044,53.65,1322.310758113861
56.0,2.16,strength,2.1424475301562063,0.0,2.1400492191314697,2.145744562149048,2.142447536253868,2.1809820842255108,0.5932800667670072,0.0,0.0,104.44260294037085,0.05222130147018542,2.4524039862745677,0.021293922927239445,46.0,46.21,1324.6835064888
57.0,2.24,strength,2.184807451179875,0.0,2.180093288421631,2.188939094543457,2.1848074420333825,2.2424557599265253,0.6003181091354935,0.0,0.0,105.72993065969867,0.052864965329849335,2.3617180528594424,0.022384113660749324,45.74,55.54,1329.8599903583527
58.0,2.32,strength,2.2267435688496855,0.0,2.2227914333343506,2.2326760292053223,2.226743560312959,2.342551314312479,0.6088016976785782,0.0,0.0,106.65259304980843,0.05332629652490422,2.4550736206608863,0.02172085434674224,45.872,55.0,1329.6899917125702
59.0,2.4,strength,2.2709978340226975,0.0,2.267498254776001,2.273853063583374,2.270997838900827,2.411625408455539,0.6015052371622657,0.0,0.0,108.22305364200184,0.05411152682100092,2.8242200750520614,0.01915981240236862,45.618,52.05,1334.8036267757416
60.0,2.48,strength,2.311776735593596,0.0,2.306938409805298,2.315519332885742,2.311776720349441,2.5133554191540575,0.6017727143014483,0.0,0.0,109.41140667798254,0.054705703338991274,2.4829914054952074,0.02203217587379477,45.546,49.97,1342.0913488864899
61.0,2.56,strength,2.350931339556604,0.0,2.3462464809417725,2.3573522567749023,2.350931330410111,2.6002171222511157,0.6028628657236124,0.0,0.0,109.83419003728967,0.054917095018644835,2.7379499675310917,0.02005774235099174,45.644,54.11,1341.5763669013977
62.0,2.64,strength,2.388228704252511,0.0,2.38474440574646,2.391657590866089,2.38822869327672,2.7179849708781525,0.6024259522442927,0.0,0.0,111.17958758603478,0.05558979379301739,2.488590681821988,0.022337861424570664,45.408,51.06,1343.9023592472076
63.0,2.72,strength,2.425743041440959,0.0,2.419515371322632,2.431373357772827,2.4257430341237645,2.784217002141811,0.6025687488143706,0.0,0.0,111.92491609946407,0.05596245804973204,2.4616871985877204,0.022733374931566415,45.448,51.45,1349.7690641880035
64.0,2.8,strength,2.4653030636975224,0.0,2.456791400909424,2.4689745903015137,2.465303059429159,2.877322111593183,0.6138837557009724,0.0,0.0,112.85333618587113,0.05642666809293557,2.410168121540974,0.023411922010178447,45.17,53.63,1350.4219524860382
65.0,2.88,strength,2.5086408655356873,0.0,2.5007431507110596,2.514239549636841,2.5086408533403635,2.9774029815898224,0.6107209248615958,0.0,0.0,114.34005787224578,0.05717002893612289,2.675152435775717,0.021370755614360058,45.14,53.36,1355.3035464286804
66.0,2.96,strength,2.5521104384566207,0.0,2.5481491088867188,2.5561487674713135,2.552110437237088,3.060826750972387,0.6152616307863494,0.0,0.0,115.68526208857355,0.057842631044286774,2.510768775757168,0.023037816784559653,44.626,51.02,1364.7575643062592
67.0,3.04,strength,2.59679841873286,0.0,2.5926647186279297,2.602240562438965,2.596798401659407,3.1199354735176885,0.6026955609736235,0.0,0.0,116.65283237359155,0.05832641618679578,2.460026466904787,0.023709670189110715,44.584,51.23,1367.7406785488129
68.0,3.12,strength,2.636290711819973,0.0,2.6305348873138428,2.6397321224212646,2.636290711210207,3.212687955792908,0.6059020812554128,0.0,0.0,117.4153902640093,0.058707695132004654,2.407989147110855,0.024380381947503006,44.832,52.11,1367.8089866638184
69.0,3.2,strength,2.6707061465134094,0.0,2.6646556854248047,2.67631459236145,2.6707061276106576,3.350299507760636,0.6066165973463327,0.0,0.0,118.11223992754995,0.059056119963774974,2.4822890867684784,0.023790992063964667,44.89,50.47,1364.6323051452637
70.0,3.28,strength,2.6987542892660934,0.0,2.682255506515503,2.7114903926849365,2.698754293534457,3.4672139148273127,0.5980072600762253,0.0,0.0,118.17588073647599,0.059087940368237994,2.6195829692944823,0.022556239317799435,44.292,52.74,1371.0403852462769
71.0,3.36,strength,2.7170372740996767,0.0,2.698824167251587,2.7301955223083496,2.7170372862950005,3.5401348317675576,0.6003063866854323,0.0,0.0,118.48017228108205,0.05924008614054103,2.56681446760876,0.023079224029670126,44.438,47.71,1368.153269290924
72.0,3.44,strength,2.7424877915540926,0.0,2.7299559116363525,2.750572681427002,2.7424877805783012,3.6609773489520374,0.5950975213819147,0.0,0.0,119.60774232434028,0.05980387116217014,2.3344896389417578,0.025617535483806943,44.086,51.9,1371.8972058296204
73.0,3.52,strength,2.7983047492668756,0.0,2.775061845779419,2.8088576793670654,2.7983047395106166,3.7392692163472288,0.5933722431397499,0.0,0.0,121.7410832768539,0.06087054163842695,2.5683602407722206,0.02370015727237905,44.242,47.37,1379.918970823288
74.0,3.6,strength,2.84125960513454,0.0,2.832071542739868,2.847656726837158,2.8412596008661763,3.7503164625533705,0.5887079205354462,0.0,0.0,122.83778241475306,0.061418891207376536,2.491847304367395,0.02464793532883386,44.544,54.75,1372.065316438675
75.0,3.68,strength,2.880780728576738,0.0,2.8716771602630615,2.888601303100586,2.8807807243083747,3.9002120775334976,0.5855743955163395,0.0,0.0,123.84499379875503,0.06192249689937752,2.2996066879519743,0.026927429470352423,43.972,51.07,1382.40554189682
76.0,3.76,strength,2.928250981718683,0.0,2.917870283126831,2.9373576641082764,2.9282509768405536,4.021307841591213,0.5884756098317978,0.0,0.0,124.35889978530103,0.06217944989265052,2.5172716290690658,0.024701128465681572,43.988,52.15,1383.9105248451233
77.0,3.84,strength,2.964886592172296,0.0,2.9549763202667236,2.9734625816345215,2.9648865708304792,4.1108048114630265,0.5878015905999772,0.0,0.0,125.40199130726802,0.06270099565363402,2.4644984069251907,0.02544168642083334,43.916,50.58,1385.65602517128
78.0,3.92,strength,3.0154189197608576,0.0,3.0020322799682617,3.025883197784424,3.0154189106143647,4.185964757524183,0.5910049178411284,0.0,0.0,126.71620428912539,0.0633581021445627,2.7303373815299032,0.023205228252437045,43.826,51.33,1389.2304871082306
79.0,4.0,strength,3.053428037087326,0.0,3.0413014888763428,3.0599923133850098,3.053428024892002,4.343089717123514,0.6007395735787003,0.0,0.0,126.9689926381742,0.0634844963190871,2.8285033839801708,0.022444553780152792,43.574,47.37,1389.921837568283
80.0,4.0,strength,3.0523779465414376,0.0,3.040003538131714,3.0639233589172363,3.052377932516815,4.3649678169309025,0.598522501375974,0.0,0.0,127.30563319493785,0.06365281659746892,2.737595412387319,0.023251360047378405,43.794,50.23,1388.543704032898
81.0,4.0,strength,3.0570783980972016,0.0,3.0464110374450684,3.0683069229125977,3.057078398706968,4.283618208697385,0.5913107552186913,0.0,0.0,126.94493230776503,0.06347246615388251,2.637732185519505,0.024063271662805873,43.694,50.94,1393.6142029762268
82.0,4.0,strength,3.0534427580626113,0.0,3.041255474090576,3.062481641769409,3.0534427537942483,4.3073042115896865,0.594992555315842,0.0,0.0,126.90113731217323,0.06345056865608661,2.565385803919186,0.024733343639444814,43.956,48.65,1381.1128096580505
83.0,4.0,strength,3.047778457022079,0.0,3.035679578781128,3.0601232051849365,3.0477784484853525,4.392764924432311,0.597599118871762,0.0,0.0,126.30129971835949,0.06315064985917974,2.538063626601284,0.024881428974948376,44.194,51.82,1374.193109035492
84.0,4.0,strength,3.0445933872476565,0.0,3.0306715965270996,3.05383563041687,3.0445933872476565,4.417558237109953,0.5942199623493283,0.0,0.0,126.61213056834508,0.06330606528417254,2.619472747200672,0.02416748383880888,44.084,53.01,1374.8332340717316
85.0,4.0,strength,3.029016937441228,0.0,3.0093350410461426,3.04323410987854,3.0290169386607606,4.409979916594523,0.5873726699358363,0.0,0.0,125.03815537051845,0.06251907768525923,2.4682736983753224,0.025329070162037056,44.094,53.95,1372.792057275772
86.0,4.0,strength,3.0038141484760565,0.0,2.9999992847442627,3.0206167697906494,3.0038141472565245,4.436132059072899,0.7460438067955739,0.0,0.0,124.81384062679795,0.06240692031339898,2.516798198605277,0.024796155825279415,44.07,49.92,1371.8465147018433
87.0,4.0,strength,3.002014896753804,0.0,2.9999992847442627,3.0095386505126953,3.0020148955342716,4.478480600030221,0.8158274786856473,0.0,0.0,124.79153429808731,0.06239576714904366,2.5743410592251053,0.02423756826060383,44.206,51.28,1369.1691589355469
88.0,4.0,strength,3.000571338112092,0.0,2.9999990463256836,3.0068793296813965,3.000571328965599,4.388875663737812,0.9265467850753414,0.0,0.0,125.05828816777048,0.06252914408388524,2.5843278366698748,0.02419551544376016,44.088,53.23,1366.3639414310455
89.0,4.0,strength,3.000000035976205,0.0,2.9999992847442627,3.0000009536743164,3.0000000274394782,4.435626227532507,1.0,0.0,0.0,124.84326006777692,0.06242163003388846,2.572387243790384,0.02426603155670718,44.476,54.88,1364.8667783737183
90.0,4.0,strength,3.00000001280509,0.0,2.9999992847442627,3.0000007152557373,3.000000006097662,4.422026243965949,1.0,0.0,0.0,124.84826080614162,0.062424130403070814,2.4559970550440586,0.02541702168366443,44.546,51.3,1363.1786959171295
91.0,4.0,strength,3.0000000213418168,0.0,2.9999992847442627,3.000000476837158,3.000000016463687,4.3953055762269,1.0,0.0,0.0,124.30997332138354,0.06215498666069177,2.51957073638839,0.02466887940990541,44.71,51.9,1356.962453842163
92.0,4.0,strength,3.0000000231711152,0.0,2.9999992847442627,3.0000007152557373,3.000000018902752,4.4860834343658995,1.0,0.0,0.0,124.2419881712936,0.0621209940856468,2.3816196216575674,0.02608350784514096,44.472,46.48,1360.0612976551056
93.0,4.0,strength,3.000000018902752,0.0,2.9999992847442627,3.0000007152557373,3.000000009146493,4.447312233088266,1.0,0.0,0.0,124.45280573169971,0.06222640286584986,2.744929041391192,0.022669585234273346,44.364,51.88,1358.263678073883
94.0,4.0,strength,3.000000035976205,0.0,2.9999992847442627,3.0000007152557373,3.000000030488309,4.395483488926802,1.0,0.0,0.0,124.59938329357281,0.062299691646786406,2.635953719835305,0.023634592359489115,44.672,53.67,1360.0650296211243
95.0,4.0,strength,3.0000000237808813,0.0,2.9999992847442627,3.0000007152557373,3.000000015853921,4.457555326964239,1.0,0.0,0.0,124.1357097634543,0.06206785488172715,2.7896620094307876,0.022249238320591995,44.772,49.47,1351.5051667690277
96.0,4.0,strength,3.000000030488309,0.0,2.9999992847442627,3.0000007152557373,3.0000000243906473,4.4987963447180555,1.0,0.0,0.0,124.34355942413613,0.06217177971206807,2.586784368027161,0.024034388208199992,44.652,50.6,1354.2459859848022
97.0,4.0,strength,3.0000000213418168,0.0,2.999999523162842,3.000000476837158,3.0000000170734533,4.5121692074534225,1.0,0.0,0.0,124.36554974255755,0.062182774871278775,2.7910826441543306,0.022279087651350976,44.774,50.81,1348.5444903373718
98.0,4.0,strength,3.0000000256101798,0.0,2.9999992847442627,3.0000007152557373,3.000000016463687,4.505367435152878,1.0,0.0,0.0,124.4033760863806,0.062201688043190304,2.675843567810731,0.02324563692416491,45.174,54.06,1348.49942278862
99.0,4.0,strength,3.000000018902752,0.0,2.9999992847442627,3.0000007152557373,3.0000000146343884,4.534730568566285,1.0,0.0,0.0,123.62301489120469,0.06181150744560235,2.516493958354135,0.024562549510760198,45.418,53.38,1338.988466501236
100.0,4.0,strength,3.000000018292986,0.0,2.9999992847442627,3.0000007152557373,3.0000000103660254,4.444642414522293,1.0,0.0,0.0,124.04146743944644,0.06202073371972322,2.6183740498658614,0.023686735561292523,45.122,53.74,1341.5647900104523
101.0,4.0,strength,2.999999999390234,0.0,2.9999990463256836,3.000000476837158,2.999999990853507,4.502703674004206,1.0,0.0,0.0,124.24844856751953,0.062124224283759764,2.838715879289199,0.021884622105723162,45.196,51.24,1342.5837593078613
102.0,4.0,strength,3.0000000250004137,0.0,2.999999523162842,3.0000007152557373,3.000000022561349,4.507619563880784,1.0,0.0,0.0,124.09204948833677,0.062046024744168385,2.785517106372123,0.022274508601017914,45.434,52.41,1338.8153719902039
103.0,4.0,strength,3.0000000317078417,0.0,2.9999992847442627,3.0000007152557373,3.0000000280492447,4.587343133014182,1.0,0.0,0.0,124.2137851553016,0.0621068925776508,2.833544284658493,0.021918447830130208,45.178,50.34,1341.2910735607147
104.0,4.0,strength,3.0000000219515828,0.0,2.9999992847442627,3.0000007152557373,3.000000016463687,4.585219724708811,1.0,0.0,0.0,123.73784440575807,0.06186892220287903,3.0254753343504395,0.020449322954458032,45.44,52.95,1340.781319618225
105.0,4.0,strength,2.9999999981707015,0.0,2.9999992847442627,3.000000476837158,2.999999990853507,4.605178772031194,1.0,0.0,0.0,123.64271003529907,0.061821355017649536,2.4017146767982087,0.02574050765266808,45.706,54.45,1330.35404753685
106.0,4.0,strength,3.000000018292986,0.0,2.9999992847442627,3.0000007152557373,3.0000000085367264,4.547940393238116,1.0,0.0,0.0,123.54534005701991,0.06177267002850996,2.80693530947938,0.02200715841932507,45.634,51.52,1324.8760533332825
107.0,4.0,strength,3.0000000085367264,0.0,2.9999992847442627,3.0000007152557373,3.000000003048831,4.571559565756327,1.0,0.0,0.0,123.51477098356717,0.06175738549178359,2.5402125454776043,0.024311896892931895,45.368,49.09,1333.4798107147217
108.0,4.0,strength,3.0000000018292985,0.0,2.9999992847442627,3.000000476837158,2.9999999981707015,4.548091620130612,1.0,0.0,0.0,123.06040172425158,0.06153020086212579,2.717005146431783,0.02264633209949301,45.776,55.11,1327.2619862556458
109.0,4.0,strength,3.0000000274394782,0.0,2.9999992847442627,3.0000009536743164,3.0000000213418168,4.55045447751994,1.0,0.0,0.0,123.33792221880088,0.06166896110940044,2.858372256072003,0.021574852952899286,46.298,51.07,1320.0514979362488
110.0,4.0,strength,3.0000000213418168,0.0,2.9999990463256836,3.0000007152557373,3.0000000170734533,4.565366487673787,1.0,0.0,0.0,123.46668686780771,0.06173334343390385,2.7725018707660936,0.022266294600135215,46.294,51.34,1322.3270289897919
111.0,4.0,strength,3.00000003353714,0.0,2.9999992847442627,3.0000007152557373,3.0000000237808813,4.585778946157002,1.0,0.0,0.0,123.31784876627073,0.06165892438313537,2.594334526993862,0.023766759352573368,46.106,54.27,1322.7873766422272
112.0,4.0,strength,3.0000000207320503,0.0,2.9999990463256836,3.0000007152557373,3.0000000115855574,4.494905035209168,1.0,0.0,0.0,123.18174596283392,0.06159087298141696,2.666440108144633,0.023098539807171303,46.478,54.55,1315.6190509796143
113.0,4.0,strength,3.000000029268777,0.0,2.9999990463256836,3.0000007152557373,3.0000000219515828,4.435251348158893,1.0,0.0,0.0,123.03700369630452,0.06151850184815226,2.907425458879338,0.021159098562707247,46.55,51.73,1311.410823583603
