L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,95.910000,95.820000,95.920000,95.800000,95.850000,95.730000,95.670000,95.630000,95.690000,95.540000,95.270000
