L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
8,8,88.190000,87.890000,86.990000,85.430000,82.180000,78.110000,73.750000,68.970000,64.900000,59.550000,53.870000,48.770000,43.170000,37.300000,32.910000,29.070000,26.150000,23.750000,21.730000,20.120000,19.090000
