dataset,arch,method,method_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,26.970000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,24.570000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,22.850000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.840000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,87.380000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,78.700000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,68.350000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,59.950000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,52.330000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,45.320000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,40.000000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,35.500000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,31.240000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,27.910000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,25.270000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,23.510000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,88.700000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,87.010000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,79.280000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,69.520000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,60.430000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,52.980000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,45.360000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,40.790000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,36.410000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,32.170000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,28.740000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,26.090000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,24.270000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,89.160000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_calibrated_mne_a0p1_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,85.630000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_calibrated_mne_a0p1_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,76.940000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_calibrated_mne_a0p1_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c8_c16,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,67.160000,fashion_mnist-checkpoints/cnn2_avg_c8_c16_L[16]_fashion_four_regs_cnn2_avg_c8_c16_calibrated_mne_a0p1_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c8_c16/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
