L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,93.620000,93.560000,93.570000,93.330000,93.230000,93.380000,93.510000,93.130000,93.160000,93.070000,93.230000
