L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,85.140000,85.050000,84.930000,84.910000,84.250000,84.160000,83.480000,82.950000,82.170000,81.900000,80.870000,80.050000,78.720000,77.390000,76.470000,75.110000,74.330000,72.820000,71.340000,69.910000,68.200000
