dataset,variant,variant_label,regularizer,reg_coeff,hinge_tau,sigma,n,acc_mean,acc_std
cifar10,weight_decay,weight_decay,weight_decay,none,none,1,1,33.860000,0.000000
cifar10,weight_decay,weight_decay,weight_decay,none,none,1.25,1,15.750000,0.000000
cifar10,weight_decay,weight_decay,weight_decay,none,none,1.5,1,11.830000,0.000000
cifar10,weight_decay,weight_decay,weight_decay,none,none,1.75,1,10.760000,0.000000
cifar10,weight_decay,weight_decay,weight_decay,none,none,2,1,10.250000,0.000000
cifar10,weight_decay,weight_decay,weight_decay,none,none,2.25,1,10.090000,0.000000
cifar10,weight_decay,weight_decay,weight_decay,none,none,2.5,1,10.010000,0.000000
cifar10,weight_decay,weight_decay,weight_decay,none,none,2.75,1,10.010000,0.000000
cifar10,weight_decay,weight_decay,weight_decay,none,none,3,1,10.000000,0.000000
