L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,87.260000,87.260000,87.000000,86.570000,86.120000,85.110000,84.710000,84.370000,82.670000,80.860000,79.570000
