L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,90.970000,90.870000,90.880000,90.920000,90.740000,90.460000,89.790000,89.380000,88.850000,87.880000,86.110000,84.220000,80.750000,75.950000,70.140000,62.680000,53.860000,43.930000,35.480000,27.590000,22.560000
