L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,90.590000,90.650000,90.600000,90.450000,90.240000,90.020000,89.570000,89.110000,87.950000,86.740000,84.540000,81.960000,78.090000,73.680000,68.140000,61.390000,53.560000,44.570000,35.810000,28.230000,22.210000
