L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,90.290000,90.260000,90.310000,90.200000,90.280000,90.350000,90.220000,90.190000,90.190000,90.250000,90.220000,90.160000,90.110000,90.230000,90.150000,90.030000,89.970000,90.060000,89.990000,89.990000,89.840000
