dataset,arch,variant,variant_label,regularizer,reg_coeff,hinge_tau,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,90.830000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,90.770000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,90.820000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,90.580000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,90.520000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,90.370000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,90.190000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,89.390000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,88.970000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg19,calibrated_mne_a0p1,l2_calibrated_mne_alpha_0p1,calibrated_mne_l2,0.0005,none,0.0,40,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,87.590000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg19_L[16]_mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg19_five_regs_sigma0_5_5seed/cifar10/mneablate_cifar10_calibrated_mne_a0p1_rc0p0005_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg19_T16_mode_rate_uniform_schedule_normal_seed_40.csv
