L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,75.570000,75.290000,75.310000,74.610000,74.470000,72.560000,71.640000,70.800000,69.580000,68.320000,67.000000,65.460000,64.010000,62.720000,60.640000,60.090000,58.390000,56.010000,54.860000,53.790000,52.450000
