epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.37914181982769685,0.0,0.0,41.06250956867635,0.020531254784338173,22.008,33.36,1032.5154285430908
1.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.413251008676446,0.0,0.0,35.92309374440502,0.01796154687220251,32.402,46.58,861.607515335083
2.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3833506826854423,0.0,0.0,32.91927306724927,0.016459636533624637,39.1,46.76,770.4693822860718
3.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3537416875819721,0.0,0.0,31.461257997352888,0.015730628998676444,45.316,57.02,693.6211606264114
4.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.32479915114314967,0.0,0.0,30.814706781376596,0.015407353390688298,50.11,53.36,638.1594944000244
5.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3157974703385092,0.0,0.0,30.82426593212751,0.015412132966063755,53.512,63.27,601.3598775863647
6.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2989671757001706,0.0,0.0,31.208243036754922,0.015604121518377461,56.414,67.39,573.1717727184296
7.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.289773421443027,0.0,0.0,31.898064619805037,0.01594903230990252,59.376,70.39,545.6019239425659
8.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.28393386574962254,0.0,0.0,32.645323463131,0.0163226617315655,61.864,72.25,524.8006458282471
9.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2836115963166327,0.0,0.0,33.18410289209907,0.016592051446049534,63.702,73.33,510.3363687992096
10.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2861111322632226,0.0,0.0,33.829144060321774,0.016914572030160887,65.276,73.35,497.80062878131866
11.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2857231166966431,0.0,0.0,34.457107611323885,0.017228553805661944,66.444,68.63,489.8509969115257
12.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.28815175207984417,0.0,0.0,34.91340035309793,0.017456700176548965,67.508,75.14,481.47146022319794
13.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2946062026273869,0.0,0.0,35.37633374399133,0.017688166871995665,68.43,69.58,474.0812077522278
14.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.29909479625694585,0.0,0.0,35.927043952747034,0.017963521976373516,69.268,78.91,469.6723685860634
15.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.31518644399350254,0.0,0.0,36.31276772379052,0.01815638386189526,70.128,75.06,462.9945049881935
16.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3128854276426613,0.0,0.0,36.76080620115116,0.018380403100575583,70.094,80.01,462.23595774173737
17.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.32123612099901183,0.0,0.0,37.36445703725294,0.01868222851862647,70.764,80.14,460.66468328237534
18.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3265613306818716,0.0,0.0,37.66526596593238,0.01883263298296619,71.54,80.56,457.1427795290947
19.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3379039893979612,0.0,0.0,38.00432491787453,0.019002162458937263,72.214,83.33,452.4562636613846
20.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3433929126128516,0.0,0.0,38.316382356119576,0.019158191178059787,72.852,80.71,448.6662947535515
21.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.35534015290267634,0.0,0.0,38.65143542270579,0.019325717711352896,72.988,81.33,449.23747712373734
22.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3695639172173522,0.0,0.0,38.94559395859616,0.01947279697929808,73.384,76.31,447.048054933548
23.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.39254056889077893,0.0,0.0,39.20185640182262,0.01960092820091131,73.844,82.67,443.78656589984894
24.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.39309229745584373,0.0,0.0,39.55332379944806,0.01977666189972403,73.788,82.76,446.957914352417
25.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.4068390998389105,0.0,0.0,39.73101607633829,0.019865508038169145,74.304,84.93,442.6283222436905
26.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.43954576525236944,0.0,0.0,40.05219339753279,0.020026096698766396,74.646,76.84,441.9558475613594
27.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.4459215789804678,0.0,0.0,40.29150160736285,0.020145750803681424,74.882,85.56,441.0653295516968
28.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.47413965030704314,0.0,0.0,40.5426884542351,0.02027134422711755,74.682,85.63,443.2235897183418
29.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.48635502079563675,0.0,0.0,40.740583864802666,0.020370291932401332,75.346,79.98,439.0037462711334
30.0,0.08,risk,1.0405199381396593,0.048292282492379705,1.0,1.5745134353637695,1.0405199381396593,0.048292282492379705,0.5072265950310261,0.0,0.0,41.382598686278044,0.020691299343139024,75.104,85.26,444.75025886297226
31.0,0.16,risk,1.0811763614644785,0.09857488071064816,1.0,2.144852876663208,1.0811763614644785,0.09857488071064816,0.49187230400722043,0.0,0.0,41.834110485827004,0.020917055242913502,75.544,83.67,444.1134991645813
32.0,0.24,risk,1.121784418745114,0.1507841091402961,1.0,2.7188973426818848,1.121784418745114,0.1507841091402961,0.4917356605115144,0.0,0.0,42.49297642733793,0.021246488213668965,75.4,84.87,447.14074367284775
33.0,0.32,risk,1.1624202536195136,0.2063140153808667,1.0,3.288654327392578,1.1624202536195136,0.2063140153808667,0.4904555996970447,0.0,0.0,43.10676649220317,0.021553383246101586,75.606,84.32,444.30912548303604
34.0,0.4,risk,1.2025334679562112,0.26980815694460175,1.0,3.895820140838623,1.2025334679562112,0.26980815694460175,0.4940830842613259,0.0,0.0,43.620506120742526,0.021810253060371262,75.594,84.64,448.43310499191284
35.0,0.48,risk,1.2414694722656094,0.32204520694739985,1.0,4.640810489654541,1.2414694722656094,0.32204520694739985,0.590923025784895,0.0,0.0,43.99919001960822,0.021999595009804113,75.82,82.44,447.99991500377655
36.0,0.56,risk,1.2799999741337182,0.37564002743462466,1.0030001401901245,5.321388244628906,1.2799999741337182,0.37564002743462466,1.0,0.0,0.0,43.95403394359329,0.021977016971796645,75.802,86.5,448.07790952920914
37.0,0.64,risk,1.319999986292456,0.45236602768568734,1.0081205368041992,6.05220890045166,1.319999986292456,0.45236602768568734,1.0,0.0,0.0,44.61479720050225,0.022307398600251126,75.71,80.94,449.61854326725006
38.0,0.72,risk,1.3600000429641255,0.5184009428066976,1.0091718435287476,6.671599388122559,1.3600000429641255,0.5184009428066976,1.0,0.0,0.0,45.2651100432258,0.0226325550216129,75.726,84.11,452.6949713230133
39.0,0.8,risk,1.4000000761597968,0.5991417181766246,1.0094490051269531,7.2728471755981445,1.4000000761597968,0.5991417181766246,1.0,0.0,0.0,46.820312622212896,0.023410156311106448,75.956,85.5,451.90517288446426
40.0,0.88,risk,1.4399999840485165,0.698083097824965,1.0083070993423462,7.917243480682373,1.4399999840485165,0.698083097824965,1.0,0.0,0.0,45.25215514725449,0.022626077573627248,75.968,82.9,450.5845726132393
