L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.440000,97.420000,97.480000,97.220000,97.330000,97.160000,97.320000,97.060000,97.170000,97.090000,96.790000
