L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,86.890000,86.770000,86.630000,86.220000,86.640000,86.620000,86.070000,86.220000,86.230000,85.950000,85.730000,85.350000,85.620000,85.130000,84.960000,84.590000,84.110000,83.850000,83.390000,83.230000,83.080000
