name,role,is_head,matched,n_params,out_channels,bn_name,if_name,risk_mean,risk_max,p_gt_tau,q_mean,q_max,q_os_mean,q_mean_pre_norm,kappa_mean
conv1.0,stem,False,True,1728,64,conv1.1,conv1.2,3.455317974090576,10.593548774719238,1.0,4.27375602722168,13.791397094726562,12.821271896362305,3.000000238418579,1.0
conv2_x.0.residual_function.0,residual_preact,False,True,36864,64,conv2_x.0.residual_function.1,conv2_x.0.residual_function.2,1.4379914999008179,10.593548774719238,1.0,1.5839885473251343,13.791397094726562,4.7519659996032715,3.000000238418579,1.0
conv2_x.0.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.0.residual_function.4,conv2_x.0.act,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.7770189046859741
conv2_x.1.residual_function.0,residual_preact,False,True,36864,64,conv2_x.1.residual_function.1,conv2_x.1.residual_function.2,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.0
conv2_x.1.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.1.residual_function.4,conv2_x.1.act,0.7125795483589172,3.6322286128997803,1.0,0.6167727112770081,4.509637832641602,1.8503183126449585,3.000000238418579,0.4006893038749695
conv3_x.0.residual_function.0,residual_preact,False,True,73728,128,conv3_x.0.residual_function.1,conv3_x.0.residual_function.2,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.0
conv3_x.0.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.0.residual_function.4,conv3_x.0.act,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.4462230205535889
conv3_x.0.shortcut.0,shortcut,False,True,8192,128,conv3_x.0.shortcut.1,conv3_x.0.act,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,0.42871859669685364
conv3_x.1.residual_function.0,residual_preact,False,True,147456,128,conv3_x.1.residual_function.1,conv3_x.1.residual_function.2,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.0
conv3_x.1.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.1.residual_function.4,conv3_x.1.act,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,0.11327175796031952
conv4_x.0.residual_function.0,residual_preact,False,True,294912,256,conv4_x.0.residual_function.1,conv4_x.0.residual_function.2,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.0
conv4_x.0.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.0.residual_function.4,conv4_x.0.act,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.4550254344940186
conv4_x.0.shortcut.0,shortcut,False,True,32768,256,conv4_x.0.shortcut.1,conv4_x.0.act,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,0.5446227192878723
conv4_x.1.residual_function.0,residual_preact,False,True,589824,256,conv4_x.1.residual_function.1,conv4_x.1.residual_function.2,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.0
conv4_x.1.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.1.residual_function.4,conv4_x.1.act,0.7840778827667236,10.124720573425293,1.0,0.7121037840843201,13.166293144226074,2.1363115310668945,3.000000238418579,0.34688180685043335
conv5_x.0.residual_function.0,residual_preact,False,True,1179648,512,conv5_x.0.residual_function.1,conv5_x.0.residual_function.2,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.0
conv5_x.0.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.0.residual_function.4,conv5_x.0.act,2.049792766571045,10.593548774719238,1.0,2.399723529815674,13.791397094726562,7.199171543121338,3.000000238418579,1.0459229946136475
conv5_x.0.shortcut.0,shortcut,False,True,131072,512,conv5_x.0.shortcut.1,conv5_x.0.act,3.626070022583008,10.593548774719238,1.0,4.501426696777344,13.791397094726562,13.504281044006348,3.000000238418579,0.9422578811645508
conv5_x.1.residual_function.0,residual_preact,False,True,2359296,512,conv5_x.1.residual_function.1,conv5_x.1.residual_function.2,0.6620967984199524,0.6620967984199524,1.0,0.5494623780250549,0.5494623780250549,1.6483871936798096,3.000000238418579,1.0
conv5_x.1.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.1.residual_function.4,conv5_x.1.act,0.6625304818153381,0.8029423952102661,1.0,0.550040602684021,0.7372564673423767,1.6501219272613525,3.000000238418579,0.22464635968208313
fc,classifier_head,True,False,5120,10,,,nan,nan,nan,1.0,1.0,1.0,1.0,1.0
