if_name,residual_name,residual_risk_mean,residual_q_mean,residual_q_max,has_shortcut_conv,shortcut_name,shortcut_risk_mean,shortcut_q_mean,shortcut_q_max,residual_kappa_mean,shortcut_kappa_mean
conv2_x.0.act,conv2_x.0.residual_function.3,0.6620967984199524,0.5494623780250549,0.5494623780250549,False,,,,,1.7770189046859741,
conv2_x.1.act,conv2_x.1.residual_function.3,0.7125795483589172,0.6167727112770081,4.509637832641602,False,,,,,0.4006893038749695,
conv3_x.0.act,conv3_x.0.residual_function.3,0.6620967984199524,0.5494623780250549,0.5494623780250549,True,conv3_x.0.shortcut.0,0.6620967984199524,0.5494623780250549,0.5494623780250549,1.4462230205535889,0.42871859669685364
conv3_x.1.act,conv3_x.1.residual_function.3,0.6620967984199524,0.5494623780250549,0.5494623780250549,False,,,,,0.11327175796031952,
conv4_x.0.act,conv4_x.0.residual_function.3,0.6620967984199524,0.5494623780250549,0.5494623780250549,True,conv4_x.0.shortcut.0,0.6620967984199524,0.5494623780250549,0.5494623780250549,1.4550254344940186,0.5446227192878723
conv4_x.1.act,conv4_x.1.residual_function.3,0.7840778827667236,0.7121037840843201,13.166293144226074,False,,,,,0.34688180685043335,
conv5_x.0.act,conv5_x.0.residual_function.3,2.049792766571045,2.399723529815674,13.791397094726562,True,conv5_x.0.shortcut.0,3.626070022583008,4.501426696777344,13.791397094726562,1.0459229946136475,0.9422578811645508
conv5_x.1.act,conv5_x.1.residual_function.3,0.6625304818153381,0.550040602684021,0.7372564673423767,False,,,,,0.22464635968208313,
