epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,ga_mode,ga_kappa_res_mean,ga_kappa_sc_mean,ga_frac_phi_neg_res,ga_cov_mean,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
10.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4757587509539426,0.0,0.0,1.0,nocov,0.3218293786048889,1.6771208047866821,0.0,3.1135343306232244e-05,,,32.79285742517584,0.01639642871258792,1.100176855740552,0.014903448138391479,64.854,73.58,491.9281607866287
11.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.47163417683842845,0.0,0.0,1.0,nocov,0.3257235884666443,1.6732430458068848,0.0,3.578497126000002e-05,,,33.37239244540174,0.016686196222700872,0.9573239033876857,0.017430042395947042,66.262,73.75,484.8664268255234
12.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.48352302988167006,0.0,0.0,1.0,nocov,0.33738264441490173,1.661708950996399,0.0,4.013782745460048e-05,,,33.87783232950342,0.01693891616475171,1.2766753367018615,0.01326799044188586,67.076,74.78,478.1156316399574
13.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.48112692948802355,0.0,0.0,1.0,nocov,0.3615770936012268,1.6376770734786987,0.0,3.993610152974725e-05,,,34.357108991632856,0.017178554495816428,1.3009465356798877,0.013204658319673946,68.394,78.03,467.1638506054878
14.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.48496431257108896,0.0,0.0,1.0,nocov,0.36874639987945557,1.630514144897461,0.0,4.205624645692296e-05,,,34.93169489966429,0.017465847449832147,0.9030181736759416,0.019341634486417285,69.062,65.34,464.422776222229
15.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.488842722781174,0.0,0.0,1.0,nocov,0.37852683663368225,1.6208171844482422,0.0,4.468658153200522e-05,,,35.4334216050071,0.01771671080250355,1.2480446852026517,0.014195574094870484,69.658,79.3,459.8760823607445
16.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.49119886108066724,0.0,0.0,1.0,nocov,0.37577173113822937,1.6236177682876587,0.0,4.751719461637549e-05,,,35.93744071623846,0.017968720358119233,1.0913960596866572,0.016463977672118497,70.604,79.39,454.2094902396202
17.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.49654999078082307,0.0,0.0,1.0,nocov,0.4087918698787689,1.5906528234481812,0.0,5.0389884563628584e-05,,,36.31997243976808,0.01815998621988404,1.4464047290881767,0.01255525915718778,70.998,79.06,454.11171692609787
18.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5139530170756532,0.0,0.0,1.0,nocov,0.4174466133117676,1.5820385217666626,0.0,5.1711973355850205e-05,,,36.66016579710684,0.01833008289855342,1.3488424925905946,0.013589490988935674,71.572,78.41,449.7055907845497
19.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5154864798726329,0.0,0.0,1.0,nocov,0.4291113615036011,1.5703738927841187,0.0,5.440470340545289e-05,,,37.01312736950917,0.018506563684754587,1.221230855500199,0.01515402563029294,72.082,78.96,445.47498869895935
20.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5118126723619983,0.0,0.0,1.0,nocov,0.41765710711479187,1.581844449043274,0.0,5.7694069255376235e-05,,,37.4864084408576,0.0187432042204288,1.1195134748632376,0.016742276570381177,72.506,80.89,445.8140275478363
21.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5198481584448948,0.0,0.0,1.0,nocov,0.42912977933883667,1.5704201459884644,0.0,6.119550380390137e-05,,,37.71340917212706,0.01885670458606353,1.6071809280057547,0.011732782698872351,73.03,83.18,441.66210663318634
22.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5371259720734013,0.0,0.0,1.0,nocov,0.4378814399242401,1.5616916418075562,0.0,5.8776611695066094e-05,,,38.031337791222434,0.019015668895611217,1.1612212228847425,0.016375578159320833,73.224,80.43,440.5600873827934
23.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5347522509372448,0.0,0.0,1.0,nocov,0.4388006627559662,1.560789942741394,0.0,5.915110887144692e-05,,,38.45321959073532,0.019226609795367663,1.2334407491230794,0.0155877854765516,73.498,80.65,442.60361129045486
24.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5488267412880803,0.0,0.0,1.0,nocov,0.4485180079936981,1.551076054573059,0.0,6.450632645282894e-05,,,38.63687595639746,0.01931843797819873,1.3521819621711584,0.014286862655067288,73.938,81.76,439.0397619009018
25.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5525032106567832,0.0,0.0,1.0,nocov,0.46565544605255127,1.533950686454773,0.0,6.602610665140674e-05,,,38.78620194166439,0.019393100970832196,1.398625150003395,0.013865831721090616,74.332,83.05,434.9845966100693
26.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5501944942547538,0.0,0.0,1.0,nocov,0.4675602316856384,1.5320791006088257,0.0,6.795834633521736e-05,,,39.09828517109558,0.019549142585547793,1.2337692738062498,0.015845055473976553,74.396,84.78,434.29571801424026
27.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5590835590191814,0.0,0.0,1.0,nocov,0.47584494948387146,1.5238027572631836,0.0,6.585763912880793e-05,,,39.303531782143025,0.019651765891071513,1.3737197515708055,0.014305513092172064,74.586,82.99,435.91907835006714
28.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.567664122185134,0.0,0.0,1.0,nocov,0.4755913019180298,1.5240612030029297,0.0,7.079321221681312e-05,,,39.80879352269782,0.01990439676134891,1.1948060158307048,0.016659103233180587,74.384,84.71,437.8941516280174
29.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5749003754552368,0.0,0.0,1.0,nocov,0.4650501310825348,1.534615159034729,0.0,7.216173980850726e-05,,,39.97987133450054,0.01998993566725027,1.3573761094212202,0.014726895168188791,75.008,84.27,436.32797104120255
30.0,0.08,risk,1.000000009756259,1.042366862297058,1.0000001192092896,0.11509757145972507,0.9592239260673523,1.465735673904419,1.0423914642285204,0.11997662248361446,0.567135563591862,0.0,0.0,1.0,nocov,0.4783269464969635,1.521344542503357,0.0,7.530456787208095e-05,,,40.91567691038377,0.020457838455191887,1.753816714661044,0.011664752812636825,74.944,82.36,439.0867453813553
31.0,0.16,risk,1.0000000024390647,1.0851073265075684,0.9999999403953552,0.22794999224145698,0.9215344190597534,1.8943407535552979,1.0848138920791315,0.24728312566304755,0.558324287309671,0.0,0.0,1.0,nocov,0.501358151435852,1.4983246326446533,0.0,8.062248525675386e-05,,,41.71800714752957,0.020859003573764787,1.148404153476998,0.018163469289631563,74.898,82.23,442.1599460244179
32.0,0.24,risk,1.0000000073171942,1.1267074346542358,1.0,0.33198826765770195,0.8868612051010132,2.300938129425049,1.1270082600586249,0.3741523565538704,0.5532129298695518,0.0,0.0,1.0,nocov,0.5080852508544922,1.4916071891784668,0.0,7.870505942264572e-05,,,43.125824585923226,0.021562912292961613,1.5368859795983312,0.014030261567352662,75.684,81.84,437.8464170098305
33.0,0.32,risk,1.0000000086891683,1.1688592433929443,1.0,0.43834206446662277,0.8550987839698792,2.682831287384033,1.168873178074732,0.5123653660344956,0.5530237784166165,0.0,0.0,1.0,nocov,0.5092750787734985,1.4904146194458008,0.0,7.927107799332589e-05,,,43.89620509244443,0.021948102546222217,1.2308343870105896,0.017831889308462575,75.182,83.38,441.31051510572433
34.0,0.4,risk,1.000000011737999,1.2106032371520996,1.0000001192092896,0.5398258050079541,0.8250576853752136,3.0577805042266846,1.2108000614454069,0.6536165407246641,0.5425650166428607,0.0,0.0,1.0,nocov,0.522572934627533,1.4771212339401245,0.0,8.250513928942382e-05,,,44.646370095808834,0.02232318504790442,1.2845236014167598,0.017378571342156077,75.414,80.65,442.87974739074707
35.0,0.48,risk,1.0000000045732464,1.2536650896072388,1.0,0.6231196742228535,0.7967274785041809,3.3688690662384033,1.2536898058698611,0.7811951455862626,0.5258328129568368,0.0,0.0,1.0,nocov,0.5344777703285217,1.46522057056427,0.0,8.604548929724842e-05,,,44.986897531997506,0.022493448765998753,1.3524636142267856,0.016631463153157312,75.52,82.45,441.8357996940613
36.0,0.56,risk,1.0000000077745188,1.2946263551712036,1.0,0.7041047678884033,0.7708075046539307,3.6814825534820557,1.295652157510333,0.9122715677751605,0.5171957726368819,0.0,0.0,1.0,nocov,0.5486710071563721,1.451043963432312,0.0,8.568709745304659e-05,,,46.05315899694637,0.023026579498473188,1.2493338114670123,0.018431086461539497,75.28,83.1,443.7220060825348
37.0,0.64,risk,1.0000000079269604,1.3379709720611572,1.0000001192092896,0.7810540891364407,0.7467678785324097,3.976539134979248,1.3377518470939773,1.0448545501055315,0.510197158207369,0.0,0.0,1.0,nocov,0.5609976053237915,1.438702940940857,0.0,9.483056055614725e-05,,,46.76688969333042,0.02338344484666521,1.3261931174721933,0.01763200588104055,75.714,84.55,438.20405715703964
38.0,0.72,risk,1.0000000025915063,1.3791433572769165,0.9999999403953552,0.8577836645228784,0.7239591479301453,4.289203643798828,1.3791018748832176,1.182961951131406,0.5039977749900135,0.0,0.0,1.0,nocov,0.5729705095291138,1.4267451763153076,0.0,9.791289630811661e-05,,,45.9010433311149,0.02295052166555745,1.8403739765768667,0.01247057497968206,75.866,79.37,439.7857526540756
39.0,0.8,risk,1.0000000137197391,1.4190313816070557,1.0,0.929080240561834,0.7029352784156799,4.564787864685059,1.4205190952476638,1.3197712416539107,0.4966890563440445,0.0,0.0,1.0,nocov,0.5794708132743835,1.4202406406402588,0.0,9.412896179128438e-05,,,47.77344261038403,0.023886721305192017,1.2711911546542087,0.018790817744235893,75.85,86.41,437.7877178788185
40.0,0.88,risk,1.0000000100611421,1.456992506980896,1.0000001192092896,1.0150855634828357,0.6839427947998047,4.869714736938477,1.459566641951461,1.4815725771057637,0.5005466886188673,0.0,0.0,1.0,nocov,0.5968285202980042,1.4028881788253784,0.0,9.713879990158603e-05,,,50.08802200094878,0.025044011000474393,1.2696568025214134,0.019725024077955122,76.062,85.46,439.64059484004974
41.0,0.96,risk,1.0000000138721807,1.5006271600723267,1.0,1.0682027153956615,0.6644829511642456,5.127010345458984,1.5020731583885525,1.6044982836374542,0.4849499261287777,0.0,0.0,1.0,nocov,0.6018950343132019,1.3978195190429688,0.0,0.00010302248847438022,,,48.71146939865972,0.024355734699329862,1.6363048304105448,0.014884595001298791,76.208,83.92,436.40811574459076
42.0,1.04,risk,1.0000000108233498,1.545186996459961,1.0,1.1246030348950944,0.6464762091636658,5.320492267608643,1.5439058539202757,1.7362641047333818,0.47221921433878067,0.0,0.0,1.0,nocov,0.6044079661369324,1.3953115940093994,0.0,0.00010063369700219482,,,47.393343491881616,0.023696671745940808,1.3612600838515583,0.017407894367175807,76.28,86.3,434.89077293872833
43.0,1.12,risk,1.0000000074696358,1.583244800567627,1.0000001192092896,1.1695819864492587,0.6298558115959167,5.574674129486084,1.584284877533193,1.8529390044834302,0.46370845202289884,0.0,0.0,1.0,nocov,0.6243516802787781,1.3753712177276611,0.0,0.00010022358765127137,,,47.81980537004801,0.023909902685024007,1.2464928788607426,0.01918174029752737,76.656,84.15,429.8964772820473
44.0,1.2,risk,1.000000016463687,1.617810606956482,1.0,1.2206236078306232,0.613885760307312,5.886255741119385,1.6234583836382308,1.9815997870072075,0.4566261832366514,0.0,0.0,1.0,nocov,0.6354146599769592,1.364324927330017,0.0,0.00010207860759692267,,,48.842510498095734,0.02442125524904787,1.3453272963715766,0.01815264977891504,77.042,86.07,425.4486186504364
45.0,1.28,risk,1.0000000102135835,1.6634094715118408,1.0,1.3161324805310926,0.6010372638702393,6.146821975708008,1.6595166619781339,2.1841209544550124,0.459419236768542,0.0,0.0,1.0,nocov,0.6443884968757629,1.3553402423858643,0.0,0.00010066357208415866,,,47.936856291625574,0.02396842814581279,1.406984501009585,0.017035317822345724,76.756,86.38,430.84009182453156
46.0,1.36,risk,1.0000000070123112,1.6983031034469604,1.0,1.3764107742577867,0.5861785411834717,6.4885687828063965,1.6970508751052116,2.3357462157373843,0.4437548050185299,0.0,0.0,1.0,nocov,0.6582359671592712,1.341504693031311,0.0,0.00010998934885719791,,,48.56995914865134,0.024284979574325672,1.502018604848104,0.016168228206987864,77.24,83.58,425.2927320599556
47.0,1.44,risk,1.0000000021341817,1.7375844717025757,1.0,1.4407047393071988,0.5748851895332336,6.665278434753418,1.7346225376324276,2.4990507379517224,0.4386562349851174,0.0,0.0,1.0,nocov,0.6557782888412476,1.3439644575119019,0.0,0.00010125800326932222,,,46.119877538559805,0.023059938769279902,1.3252861865222492,0.017399969156694117,77.414,86.94,421.9171370267868
48.0,1.52,risk,1.0000000112806744,1.772333025932312,1.0000001192092896,1.4793971237319206,0.5617103576660156,6.920631408691406,1.7729950676793638,2.622913272179606,0.4334255220640041,0.0,0.0,1.0,nocov,0.6592739224433899,1.3404666185379028,0.0,9.952146501746029e-05,,,47.805287533962534,0.023902643766981268,1.313354758775074,0.01819968565787551,77.686,87.41,415.99867206811905
49.0,1.6,risk,1.0000000138721807,1.8131115436553955,1.0,1.5570431155012088,0.5512205958366394,7.1476826667785645,1.809557710157331,2.8175289612596908,0.4324840275222993,0.0,0.0,1.0,nocov,0.6657745242118835,1.333969235420227,0.0,0.00010854908032342792,,,47.657569121567946,0.023828784560783974,1.486276483746152,0.016032538239940154,77.594,84.34,415.618465423584
50.0,1.68,risk,1.0000000126526485,1.842725157737732,1.0000001192092896,1.6260641112047083,0.5389853715896606,7.424532413482666,1.8467203994541217,3.0027786252443747,0.4853058493198336,0.0,0.0,1.0,nocov,0.6791294813156128,1.3206151723861694,0.0,0.0001009992920444347,,,46.798675889658774,0.023399337944829388,1.221114537139322,0.019162279403901375,77.758,83.17,415.1018182039261
51.0,1.76,risk,1.0000000173783363,1.8799999952316284,1.0,1.6868038842135378,0.5305342674255371,7.738048076629639,1.8806045372467821,3.172200491971067,0.8370801397906545,0.0,0.0,1.0,nocov,0.6784625053405762,1.321288824081421,0.0,0.00011194201215403154,,,46.4781804626335,0.02323909023131675,1.4598549860918233,0.015918766214944473,78.19,85.85,407.5216107368469
52.0,1.84,risk,1.0000000190551934,1.9200000762939453,0.9999998211860657,1.785546413467973,0.5280053615570068,8.048980712890625,1.9200000073903662,3.4282491286392407,1.0,0.0,0.0,1.0,nocov,0.6768922805786133,1.3228600025177002,0.0,0.00010797853610711172,,,47.638873865380376,0.02381943693269019,1.1720412098998936,0.020323037049801904,78.038,88.18,412.5576931834221
53.0,1.92,risk,1.0000000027439477,1.959999918937683,1.0,1.8427517316530428,0.5187937617301941,8.406829833984375,1.9599999884510284,3.6117933790397156,1.0,0.0,0.0,1.0,nocov,0.6892080903053284,1.3105487823486328,0.0,0.00010788303188746795,,,47.63646161587531,0.023818230807937657,1.202109892500435,0.019813688379516466,78.274,85.82,406.2578682899475
54.0,2.0,risk,1.0000000074696358,2.0,1.0,1.8948907111306934,0.5093525648117065,8.587613105773926,2.0000000048781295,3.7897813923828436,1.0,0.0,0.0,1.0,nocov,0.6673155426979065,1.3324295282363892,0.0,0.00010545415716478601,,,45.776543197578285,0.02288827159878914,1.379647287416871,0.016589944261509844,78.426,87.45,406.4126939177513
55.0,2.08,risk,1.0000000138721807,2.0399999618530273,1.0,1.9644421723187733,0.5064607262611389,8.890143394470215,2.039999953926067,4.0074619466386485,1.0,0.0,0.0,1.0,nocov,0.6991002559661865,1.3006536960601807,0.0,0.00011822507076431066,,,44.67844259599192,0.02233922129799596,1.4121626217711474,0.01581915634474017,78.714,87.14,401.76259261369705
56.0,2.16,risk,1.0000000128050899,2.080000162124634,0.9999998211860657,1.9661778995143178,0.5038025975227356,8.976962089538574,2.0800000340737346,4.08965010289341,1.0,0.0,0.0,1.0,nocov,0.6967737078666687,1.3029823303222656,0.0,0.00011388142593204975,,,44.45066800425473,0.022225334002127367,1.4790588703080945,0.015026673006935642,78.812,86.35,397.53481912612915
57.0,2.24,risk,0.9999999894815332,2.120000123977661,1.0,2.043067921457998,0.4983152151107788,9.24183177947998,2.120000054464316,4.331304105041582,1.0,0.0,0.0,1.0,nocov,0.6889626979827881,1.3108071088790894,0.0,0.00011634382099146023,,,43.828831076416876,0.02191441553820844,1.4823249717073563,0.014783813236963284,79.348,88.28,393.29364413022995
58.0,2.32,risk,1.000000039329919,2.1600000858306885,1.0,2.1322531889161795,0.5014835596084595,9.56470775604248,2.1599999144863897,4.6056667240074525,1.0,0.0,0.0,1.0,nocov,0.693916380405426,1.3058480024337769,0.0,0.00011117073881905526,,,45.93767483217355,0.022968837416086775,1.3706718842996388,0.016757356504633475,79.286,87.83,396.29456824064255
59.0,2.4,risk,1.0000000182929856,2.200000047683716,1.0,2.1808022166152137,0.4953421652317047,9.74623966217041,2.200000026341899,4.797764914724833,1.0,0.0,0.0,1.0,nocov,0.6638100147247314,1.335951805114746,0.0,0.00011318158794892952,,,43.01530163217667,0.021507650816088335,1.2405544692836707,0.017337127347989343,79.588,88.25,390.47273659706116
60.0,2.48,risk,1.0000000140246224,2.239999771118164,1.0,2.243544398061455,0.5038053393363953,10.054556846618652,2.239999994902355,5.025539435998863,1.0,0.0,0.0,1.0,nocov,0.6907755136489868,1.3089920282363892,0.0,0.0001096605192287825,,,41.84787412551285,0.020923937062756425,1.5148736085133758,0.013812331896975994,79.578,87.57,391.96981155872345
61.0,2.56,risk,0.999999995274312,2.2799999713897705,0.9999999403953552,2.3066791353933036,0.5078173279762268,10.324464797973633,2.2800000165124685,5.259228462453389,1.0,0.0,0.0,1.0,nocov,0.6876789331436157,1.312086582183838,0.0,0.0001195884688058868,,,41.020899470198316,0.02051044973509916,1.4321647351742228,0.014321292258745684,80.004,88.17,386.83458656072617
62.0,2.64,risk,1.000000020579609,2.320000171661377,1.0,2.342178144723253,0.5055312514305115,10.538698196411133,2.320000031415154,5.433853372588487,1.0,0.0,0.0,1.0,nocov,0.6919810771942139,1.3077831268310547,0.0,0.00011870015441672876,,,43.163747016133556,0.021581873508066778,1.5390440392371196,0.014022908349500238,79.814,88.81,387.24781662225723
63.0,2.72,risk,1.0000000012195325,2.3600001335144043,1.0,2.417187336460709,0.5102280974388123,10.89167594909668,2.360000024976023,5.70456220548781,1.0,0.0,0.0,1.0,nocov,0.692451536655426,1.3073203563690186,0.0,0.00011206501221749932,,,41.448361361408466,0.020724180680704234,1.352385514599986,0.015324166413327872,79.892,89.01,387.75718235969543
64.0,2.8,risk,1.0000000152441546,2.3999998569488525,1.0,2.46170544563352,0.5110797882080078,11.13251781463623,2.3999999636579354,5.908092951225807,1.0,0.0,0.0,1.0,nocov,0.6840366721153259,1.3157399892807007,0.0,0.0001205435546580702,,,40.69609336521289,0.020348046682606445,1.3423952793192047,0.015158014182622834,80.28,88.18,382.63139802217484
65.0,2.88,risk,0.9999999981707014,2.43999981880188,1.0,2.515188051916449,0.5073021650314331,11.457147598266602,2.440000109050585,6.137059122705094,1.0,0.0,0.0,1.0,nocov,0.6877136826515198,1.3120596408843994,0.0,0.00011685174104059115,,,42.39622107975983,0.021198110539879918,1.3246080330538597,0.016003308156759447,80.068,88.93,382.72762191295624
66.0,2.96,risk,1.0000000184454272,2.4800000190734863,0.9999999403953552,2.58557848369374,0.5131189823150635,12.294678688049316,2.479999992243774,6.412234631950593,1.0,0.0,0.0,1.0,nocov,0.6975215077400208,1.3022527694702148,0.0,0.0001177987433038652,,,40.39741080150038,0.02019870540075019,1.4708755155499544,0.01373243703305373,80.306,89.43,382.5447573661804
67.0,3.04,risk,1.0000000109757914,2.5199997425079346,1.0,2.610058278378928,0.5041468739509583,11.80386734008789,2.519999958974931,6.577346778586698,1.0,0.0,0.0,1.0,nocov,0.6959522366523743,1.3038270473480225,0.0,0.00012096478167222813,,,41.38490349756843,0.020692451748784216,1.2805014503968914,0.016159647255667372,80.492,89.73,378.19783169031143
68.0,3.12,risk,0.9999999963414029,2.559999942779541,0.9999999403953552,2.6803916488462094,0.5153525471687317,12.204127311706543,2.5599999568041634,6.861802512117664,1.0,0.0,0.0,1.0,nocov,0.6904824376106262,1.3093006610870361,0.0,0.00011966841702815145,,,40.161115038464914,0.020080557519232458,1.2437717219407944,0.01614488990624304,80.546,87.47,379.030161857605
69.0,3.2,risk,1.0000000128050899,2.5999996662139893,0.9999999403953552,2.7376904146140797,0.5202615857124329,12.597076416015625,2.6000000021951584,7.117995086533334,1.0,0.0,0.0,1.0,nocov,0.6870241165161133,1.3127577304840088,0.0,0.00011532903590705246,,,39.862430133919844,0.019931215066959922,1.3622879420925516,0.01463069183181967,81.046,88.2,376.7071816921234
70.0,3.28,risk,1.0000000146343886,2.640000343322754,0.9999998211860657,2.801444201823086,0.5400749444961548,12.719240188598633,2.639999971975146,7.395812600469955,1.0,0.0,0.0,1.0,nocov,0.6796072721481323,1.320175290107727,0.0,0.0001175639481516555,,,39.77423859783997,0.019887119298919984,1.4084007568816204,0.014120355446948646,81.214,88.36,375.8643283843994
71.0,3.36,risk,1.0000000115855576,2.679999828338623,1.0000001192092896,2.9081576614428664,0.537329912185669,15.466827392578125,2.679999941755134,7.793862350151667,1.0,0.0,0.0,1.0,nocov,0.6822068691253662,1.3175761699676514,0.0,0.00011689320672303438,,,41.739418676191356,0.02086970933809568,1.4270634404231624,0.014624233756494564,81.08,87.8,382.94564378261566
72.0,3.44,risk,1.0000000045732464,2.7200002670288086,1.0,3.236858469750875,0.7195004224777222,18.286344528198242,2.720000026780931,8.804255092845244,1.0,0.0,0.0,1.0,nocov,0.6828514337539673,1.3166301250457764,0.0,0.0001251136272912845,,,45.883891956343476,0.02294194597817174,1.4639289967499376,0.015671488186315766,80.86,87.89,428.1275731921196
73.0,3.52,risk,1.0000000166161287,2.760000228881836,0.9999999403953552,3.327907906163989,0.8146460652351379,18.438125610351562,2.759999968511674,9.185025678571227,1.0,0.0,0.0,1.0,nocov,0.6743572354316711,1.3237051963806152,0.0,0.0001256803225260228,,,42.9590865154574,0.0214795432577287,1.3475952010085042,0.01593916573883165,80.682,89.01,427.15400236845016
74.0,3.6,risk,1.0000000070123112,2.8000001907348633,1.0,3.163383627791539,0.6016865968704224,17.42282485961914,2.799999951706518,8.857474010008985,1.0,0.0,0.0,1.0,nocov,0.6648153066635132,1.332888126373291,0.0,0.000124720114399679,,,40.10247683973698,0.02005123841986849,1.4401027831249804,0.013923477306500232,80.504,88.71,393.47306472063065
75.0,3.68,risk,1.000000006097662,2.8399999141693115,1.0000001192092896,3.0369018465661637,0.5685930252075195,14.242562294006348,2.8400000379518473,8.624801338176288,1.0,0.0,0.0,1.0,nocov,0.6632372736930847,1.334466576576233,0.0,0.00012259893992450088,,,39.08550997097469,0.019542754985487347,1.2029767004993095,0.01624533124987034,80.4,89.14,377.54843360185623
76.0,3.76,risk,1.0000000283541277,2.880000114440918,1.0000001192092896,3.0833430973160296,0.5702229738235474,14.432180404663086,2.879999918705972,8.880027873436813,1.0,0.0,0.0,1.0,nocov,0.6543009877204895,1.3434011936187744,0.0,0.00012131204857723787,,,38.946791077671634,0.019473395538835817,1.7169953785480194,0.011341553845825452,80.626,88.48,375.95054119825363
77.0,3.84,risk,1.000000017530778,2.9200003147125244,1.0,3.1514242061263764,0.5746604800224304,14.607048034667969,2.9199999366574887,9.202158513276473,1.0,0.0,0.0,1.0,nocov,0.6716939806938171,1.3260167837142944,0.0,0.0001275961840292439,,,38.86349024991074,0.01943174512495537,1.2520852945942245,0.01551950590654673,81.02,88.97,374.4895141720772
